Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Error Code,Phase [°],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
23287,22-7-20 13:10:13,0.000,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.359,ppm (mg/L),16.412,°C,1015.000,hPa,Humid,25,0,,0,29.062,49686,49419.11,7.00,2500.00,#N/A
23291,22-7-20 13:10:16,0.051,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.365,ppm (mg/L),16.369,°C,1015.000,hPa,Humid,25,0,,0,29.071,49678,49419.78,7.00,2500.00,#N/A
23295,22-7-20 13:10:19,0.100,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.364,ppm (mg/L),16.387,°C,1015.000,hPa,Humid,25,0,,0,29.064,49676,49423.81,7.00,2500.00,#N/A
23299,22-7-20 13:10:22,0.150,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.374,ppm (mg/L),16.375,°C,1015.000,hPa,Humid,25,0,,0,29.055,49580,49413.60,7.00,2500.00,#N/A
23303,22-7-20 13:10:25,0.200,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.367,ppm (mg/L),16.381,°C,1015.000,hPa,Humid,25,0,,0,29.062,49572,49414.51,7.00,2500.00,#N/A
23307,22-7-20 13:10:28,0.251,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.356,ppm (mg/L),16.394,°C,1015.000,hPa,Humid,25,0,,0,29.074,49572,49413.96,7.00,2500.00,#N/A
23311,22-7-20 13:10:31,0.300,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.370,ppm (mg/L),16.375,°C,1015.000,hPa,Humid,25,0,,0,29.061,49572,49411.36,7.00,2500.00,#N/A
23315,22-7-20 13:10:34,0.350,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.369,ppm (mg/L),16.381,°C,1015.000,hPa,Humid,25,0,,0,29.060,49571,49413.63,7.00,2500.00,#N/A
23319,22-7-20 13:10:37,0.400,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.365,ppm (mg/L),16.387,°C,1015.000,hPa,Humid,25,0,,0,29.063,49570,49412.04,7.00,2500.00,#N/A
23323,22-7-20 13:10:40,0.450,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.368,ppm (mg/L),16.375,°C,1015.000,hPa,Humid,25,0,,0,29.064,49556,49406.66,7.00,2500.00,#N/A
23327,22-7-20 13:10:43,0.500,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.373,ppm (mg/L),16.375,°C,1015.000,hPa,Humid,25,0,,0,29.056,49561,49416.24,7.00,2500.00,#N/A
23331,22-7-20 13:10:46,0.550,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.365,ppm (mg/L),16.394,°C,1015.000,hPa,Humid,25,0,,0,29.061,49566,49413.06,7.00,2500.00,#N/A
23335,22-7-20 13:10:49,0.600,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.368,ppm (mg/L),16.387,°C,1015.000,hPa,Humid,25,0,,0,29.058,49567,49412.98,7.00,2500.00,#N/A
23339,22-7-20 13:10:52,0.650,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.366,ppm (mg/L),16.375,°C,1015.000,hPa,Humid,25,0,,0,29.067,49567,49408.82,7.00,2500.00,#N/A
23343,22-7-20 13:10:55,0.700,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.364,ppm (mg/L),16.400,°C,1015.000,hPa,Humid,25,0,,0,29.060,49567,49414.51,7.00,2500.00,#N/A
23347,22-7-20 13:10:58,0.750,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.369,ppm (mg/L),16.381,°C,1015.000,hPa,Humid,25,0,,0,29.060,49566,49412.75,7.00,2500.00,#N/A
23351,22-7-20 13:11:01,0.800,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.368,ppm (mg/L),16.387,°C,1015.000,hPa,Humid,25,0,,0,29.059,49565,49415.54,7.00,2500.00,#N/A
23355,22-7-20 13:11:04,0.850,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.359,ppm (mg/L),16.400,°C,1015.000,hPa,Humid,25,0,,0,29.067,49561,49412.15,7.00,2500.00,#N/A
23359,22-7-20 13:11:07,0.900,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.367,ppm (mg/L),16.381,°C,1015.000,hPa,Humid,25,0,,0,29.062,49567,49413.69,7.00,2500.00,#N/A
23363,22-7-20 13:11:10,0.950,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.373,ppm (mg/L),16.369,°C,1015.000,hPa,Humid,25,0,,0,29.058,49564,49406.24,7.00,2500.00,#N/A
23367,22-7-20 13:11:13,1.001,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.367,ppm (mg/L),16.394,°C,1015.000,hPa,Humid,25,0,,0,29.058,49571,49406.05,7.00,2500.00,#N/A
23371,22-7-20 13:11:16,1.050,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.361,ppm (mg/L),16.394,°C,1015.000,hPa,Humid,25,0,,0,29.067,49570,49407.84,7.00,2500.00,#N/A
23375,22-7-20 13:11:19,1.100,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.367,ppm (mg/L),16.406,°C,1015.000,hPa,Humid,25,0,,0,29.053,49564,49413.38,7.00,2500.00,#N/A
23379,22-7-20 13:11:22,1.150,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.361,ppm (mg/L),16.412,°C,1015.000,hPa,Humid,25,0,,0,29.059,49568,49410.66,7.00,2500.00,#N/A
23383,22-7-20 13:11:25,1.200,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.368,ppm (mg/L),16.394,°C,1015.000,hPa,Humid,25,0,,0,29.056,49572,49407.74,7.00,2500.00,#N/A
23387,22-7-20 13:11:28,1.250,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.369,ppm (mg/L),16.387,°C,1015.000,hPa,Humid,25,0,,0,29.057,49576,49412.04,7.00,2500.00,#N/A
23391,22-7-20 13:11:31,1.300,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.361,ppm (mg/L),16.412,°C,1015.000,hPa,Humid,25,0,,0,29.059,49570,49404.92,7.00,2500.00,#N/A
23395,22-7-20 13:11:34,1.350,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.363,ppm (mg/L),16.400,°C,1015.000,hPa,Humid,25,0,,0,29.061,49574,49403.07,7.00,2500.00,#N/A
23399,22-7-20 13:11:37,1.400,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.364,ppm (mg/L),16.400,°C,1015.000,hPa,Humid,25,0,,0,29.060,49574,49405.76,7.00,2500.00,#N/A
