Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Error Code,Phase [°],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
34449,22-7-20 16:00:06,0.000,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,7.428,ppm (mg/L),15.363,°C,1015.000,hPa,Humid,27,0,,0,29.260,52340,48948.57,6.00,2500.00,#N/A
34453,22-7-20 16:00:09,0.050,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,7.438,ppm (mg/L),15.332,°C,1015.000,hPa,Humid,27,0,,0,29.257,52342,48940.88,6.00,2500.00,#N/A
34457,22-7-20 16:00:12,0.100,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,7.425,ppm (mg/L),15.363,°C,1015.000,hPa,Humid,27,0,,0,29.265,52340,48942.26,6.00,2500.00,#N/A
34461,22-7-20 16:00:15,0.150,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,7.435,ppm (mg/L),15.345,°C,1015.000,hPa,Humid,27,0,,0,29.257,52363,48943.11,6.00,2500.00,#N/A
34465,22-7-20 16:00:18,0.200,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,7.439,ppm (mg/L),15.326,°C,1015.000,hPa,Humid,27,0,,0,29.259,52350,48938.18,6.00,2500.00,#N/A
34469,22-7-20 16:00:21,0.250,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,7.429,ppm (mg/L),15.345,°C,1015.000,hPa,Humid,27,0,,0,29.266,52345,48944.95,6.00,2500.00,#N/A
34473,22-7-20 16:00:24,0.299,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,7.428,ppm (mg/L),15.345,°C,1015.000,hPa,Humid,27,0,,0,29.267,52348,48940.65,6.00,2500.00,#N/A
34477,22-7-20 16:00:27,0.349,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,7.435,ppm (mg/L),15.332,°C,1015.000,hPa,Humid,27,0,,0,29.262,52346,48940.74,6.00,2500.00,#N/A
34481,22-7-20 16:00:30,0.400,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,7.441,ppm (mg/L),15.326,°C,1015.000,hPa,Humid,27,0,,0,29.255,52354,48939.83,6.00,2500.00,#N/A
34485,22-7-20 16:00:33,0.450,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,7.445,ppm (mg/L),15.314,°C,1015.000,hPa,Humid,27,0,,0,29.254,52352,48942.56,6.00,2500.00,#N/A
