Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Error Code,Phase [°],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
1,20-7-20 11:24:50,0.000,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,82.501,%a.s.,15.061,°C,1023.000,hPa,Humid,27,0,,0,29.853,55089,48889.18,6.00,2500.00,#N/A
5,20-7-20 11:24:53,0.050,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,82.560,%a.s.,15.018,°C,1023.000,hPa,Humid,27,0,,0,29.853,55089,48891.55,6.00,2500.00,#N/A
9,20-7-20 11:24:56,0.100,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,82.451,%a.s.,15.049,°C,1023.000,hPa,Humid,27,0,,0,29.862,55082,48885.34,6.00,2500.00,#N/A
13,20-7-20 11:24:59,0.150,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,82.473,%a.s.,15.049,°C,1023.000,hPa,Humid,27,0,,0,29.859,55086,48894.06,6.00,2500.00,#N/A
17,20-7-20 11:25:02,0.199,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,82.511,%a.s.,15.042,°C,1023.000,hPa,Humid,27,0,,0,29.855,55088,48892.90,6.00,2500.00,#N/A
21,20-7-20 11:25:05,0.250,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,82.471,%a.s.,15.061,°C,1023.000,hPa,Humid,27,0,,0,29.857,55084,48886.56,6.00,2500.00,#N/A
25,20-7-20 11:25:08,0.300,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,82.550,%a.s.,15.036,°C,1023.000,hPa,Humid,27,0,,0,29.851,55083,48891.42,6.00,2500.00,#N/A
29,20-7-20 11:25:11,0.350,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,82.516,%a.s.,15.061,°C,1023.000,hPa,Humid,27,0,,0,29.851,55087,48889.45,6.00,2500.00,#N/A
33,20-7-20 11:25:14,0.400,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,82.442,%a.s.,15.061,°C,1023.000,hPa,Humid,27,0,,0,29.861,55088,48889.59,6.00,2500.00,#N/A
37,20-7-20 11:25:17,0.449,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,82.521,%a.s.,15.030,°C,1023.000,hPa,Humid,27,0,,0,29.856,55084,48886.06,6.00,2500.00,#N/A
41,20-7-20 11:25:20,0.499,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,82.540,%a.s.,15.049,°C,1023.000,hPa,Humid,27,0,,0,29.850,55087,48885.22,6.00,2500.00,#N/A
45,20-7-20 11:25:23,0.550,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,82.458,%a.s.,15.055,°C,1023.000,hPa,Humid,27,0,,0,29.860,55087,48889.06,6.00,2500.00,#N/A
49,20-7-20 11:25:26,0.600,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,82.480,%a.s.,15.055,°C,1023.000,hPa,Humid,27,0,,0,29.857,55080,48881.69,6.00,2500.00,#N/A
53,20-7-20 11:25:29,0.649,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,82.498,%a.s.,15.036,°C,1023.000,hPa,Humid,27,0,,0,29.858,55090,48885.01,6.00,2500.00,#N/A
57,20-7-20 11:25:32,0.700,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,82.481,%a.s.,15.049,°C,1023.000,hPa,Humid,27,0,,0,29.858,55083,48887.27,6.00,2500.00,#N/A
61,20-7-20 11:25:35,0.750,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,82.474,%a.s.,15.042,°C,1023.000,hPa,Humid,27,0,,0,29.860,55089,48885.18,6.00,2500.00,#N/A
65,20-7-20 11:25:38,0.800,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,82.508,%a.s.,15.061,°C,1023.000,hPa,Humid,27,0,,0,29.852,55076,48886.54,6.00,2500.00,#N/A
69,20-7-20 11:25:41,0.849,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,82.449,%a.s.,15.061,°C,1023.000,hPa,Humid,27,0,,0,29.860,55094,48885.70,6.00,2500.00,#N/A
73,20-7-20 11:25:44,0.900,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,82.477,%a.s.,15.030,°C,1023.000,hPa,Humid,27,0,,0,29.862,55067,48891.57,6.00,2500.00,#N/A
77,20-7-20 11:25:47,0.950,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,82.562,%a.s.,15.005,°C,1023.000,hPa,Humid,27,0,,0,29.855,55093,48884.03,6.00,2500.00,#N/A
81,20-7-20 11:25:50,0.999,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,82.471,%a.s.,15.061,°C,1023.000,hPa,Humid,27,0,,0,29.857,55087,48887.53,6.00,2500.00,#N/A
85,20-7-20 11:25:53,1.049,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,82.514,%a.s.,15.030,°C,1023.000,hPa,Humid,27,0,,0,29.857,55090,48885.58,6.00,2500.00,#N/A
89,20-7-20 11:25:56,1.100,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,82.541,%a.s.,15.042,°C,1023.000,hPa,Humid,27,0,,0,29.851,55103,48881.82,6.00,2500.00,#N/A
93,20-7-20 11:25:59,1.150,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,82.571,%a.s.,15.042,°C,1023.000,hPa,Humid,27,0,,0,29.847,55109,48883.29,6.00,2500.00,#N/A
97,20-7-20 11:26:02,1.199,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,82.564,%a.s.,15.036,°C,1023.000,hPa,Humid,27,0,,0,29.849,55107,48878.51,6.00,2500.00,#N/A
101,20-7-20 11:26:05,1.249,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,82.473,%a.s.,15.049,°C,1023.000,hPa,Humid,27,0,,0,29.859,55103,48883.65,6.00,2500.00,#N/A
105,20-7-20 11:26:08,1.300,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,82.442,%a.s.,15.061,°C,1023.000,hPa,Humid,27,0,,0,29.861,55103,48884.17,6.00,2500.00,#N/A
109,20-7-20 11:26:11,1.350,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,82.511,%a.s.,15.042,°C,1023.000,hPa,Humid,27,0,,0,29.855,55101,48879.26,6.00,2500.00,#N/A
113,20-7-20 11:26:14,1.400,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,82.514,%a.s.,15.030,°C,1023.000,hPa,Humid,27,0,,0,29.857,55099,48886.61,6.00,2500.00,#N/A
