Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Error Code,Phase [°],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
34451,22-7-20 16:00:06,0.000,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.470,ppm (mg/L),15.363,°C,1015.000,hPa,Humid,27,0,,0,29.198,50046,49342.17,7.00,2500.00,#N/A
34455,22-7-20 16:00:09,0.050,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.480,ppm (mg/L),15.332,°C,1015.000,hPa,Humid,27,0,,0,29.196,50040,49337.56,7.00,2500.00,#N/A
34459,22-7-20 16:00:12,0.100,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.467,ppm (mg/L),15.363,°C,1015.000,hPa,Humid,27,0,,0,29.203,49987,49335.82,7.00,2500.00,#N/A
34463,22-7-20 16:00:15,0.150,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.481,ppm (mg/L),15.345,°C,1015.000,hPa,Humid,27,0,,0,29.189,49947,49346.84,7.00,2500.00,#N/A
34467,22-7-20 16:00:18,0.200,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.482,ppm (mg/L),15.326,°C,1015.000,hPa,Humid,27,0,,0,29.195,49941,49339.80,7.00,2500.00,#N/A
34471,22-7-20 16:00:21,0.250,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.485,ppm (mg/L),15.345,°C,1015.000,hPa,Humid,27,0,,0,29.183,49940,49343.56,7.00,2500.00,#N/A
34475,22-7-20 16:00:24,0.299,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.481,ppm (mg/L),15.345,°C,1015.000,hPa,Humid,27,0,,0,29.189,49939,49337.92,7.00,2500.00,#N/A
34479,22-7-20 16:00:27,0.349,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.489,ppm (mg/L),15.332,°C,1015.000,hPa,Humid,27,0,,0,29.182,49931,49340.51,7.00,2500.00,#N/A
34483,22-7-20 16:00:30,0.400,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.485,ppm (mg/L),15.326,°C,1015.000,hPa,Humid,27,0,,0,29.190,49931,49335.30,7.00,2500.00,#N/A
34487,22-7-20 16:00:33,0.450,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.491,ppm (mg/L),15.314,°C,1015.000,hPa,Humid,27,0,,0,29.187,49929,49340.23,7.00,2500.00,#N/A
34491,22-7-20 16:00:36,0.500,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.487,ppm (mg/L),15.338,°C,1015.000,hPa,Humid,27,0,,0,29.183,49931,49336.01,7.00,2500.00,#N/A
34495,22-7-20 16:00:39,0.549,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.489,ppm (mg/L),15.338,°C,1015.000,hPa,Humid,27,0,,0,29.180,49925,49335.04,7.00,2500.00,#N/A
34499,22-7-20 16:00:42,0.600,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.482,ppm (mg/L),15.338,°C,1015.000,hPa,Humid,27,0,,0,29.190,49929,49331.68,7.00,2500.00,#N/A
34503,22-7-20 16:00:45,0.650,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.479,ppm (mg/L),15.351,°C,1015.000,hPa,Humid,27,0,,0,29.189,49965,49338.18,7.00,2500.00,#N/A
34507,22-7-20 16:00:48,0.700,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.484,ppm (mg/L),15.332,°C,1015.000,hPa,Humid,27,0,,0,29.189,49958,49333.48,7.00,2500.00,#N/A
34511,22-7-20 16:00:51,0.749,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.484,ppm (mg/L),15.351,°C,1015.000,hPa,Humid,27,0,,0,29.182,49960,49338.97,7.00,2500.00,#N/A
34515,22-7-20 16:00:54,0.800,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.489,ppm (mg/L),15.332,°C,1015.000,hPa,Humid,27,0,,0,29.183,49957,49334.13,7.00,2500.00,#N/A
34519,22-7-20 16:00:57,0.850,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.495,ppm (mg/L),15.295,°C,1015.000,hPa,Humid,27,0,,0,29.189,49958,49337.27,7.00,2500.00,#N/A
34523,22-7-20 16:01:00,0.899,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.502,ppm (mg/L),15.301,°C,1015.000,hPa,Humid,27,0,,0,29.175,49958,49332.34,7.00,2500.00,#N/A
34527,22-7-20 16:01:03,0.950,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.495,ppm (mg/L),15.320,°C,1015.000,hPa,Humid,27,0,,0,29.179,49964,49337.77,7.00,2500.00,#N/A
34531,22-7-20 16:01:06,1.000,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.489,ppm (mg/L),15.332,°C,1015.000,hPa,Humid,27,0,,0,29.182,49951,49336.09,7.00,2500.00,#N/A
34535,22-7-20 16:01:09,1.050,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.497,ppm (mg/L),15.301,°C,1015.000,hPa,Humid,27,0,,0,29.183,49962,49331.74,7.00,2500.00,#N/A
34539,22-7-20 16:01:12,1.099,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.502,ppm (mg/L),15.308,°C,1015.000,hPa,Humid,27,0,,0,29.173,49955,49334.56,7.00,2500.00,#N/A
34543,22-7-20 16:01:15,1.150,sensor_3 (PSt3),20-7-20 11:22:57,test2.2020-06-01,7.490,ppm (mg/L),15.326,°C,1015.000,hPa,Humid,27,0,,0,29.183,49950,49335.47,7.00,2500.00,#N/A
