Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Error Code,Phase [°],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
34452,22-7-20 16:00:06,0.000,sensor_4 (PSt3),20-7-20 11:23:04,default,7.469,ppm (mg/L),15.363,°C,1015.000,hPa,Humid,27,0,,0,29.199,47842,45782.93,7.00,2500.00,#N/A
34456,22-7-20 16:00:09,0.050,sensor_4 (PSt3),20-7-20 11:23:04,default,7.483,ppm (mg/L),15.332,°C,1015.000,hPa,Humid,27,0,,0,29.191,47829,45782.16,7.00,2500.00,#N/A
34460,22-7-20 16:00:12,0.100,sensor_4 (PSt3),20-7-20 11:23:04,default,7.477,ppm (mg/L),15.363,°C,1015.000,hPa,Humid,27,0,,0,29.188,47807,45784.09,7.00,2500.00,#N/A
34464,22-7-20 16:00:15,0.150,sensor_4 (PSt3),20-7-20 11:23:04,default,7.483,ppm (mg/L),15.345,°C,1015.000,hPa,Humid,27,0,,0,29.186,46314,45779.99,7.00,2500.00,#N/A
34468,22-7-20 16:00:18,0.200,sensor_4 (PSt3),20-7-20 11:23:04,default,7.494,ppm (mg/L),15.326,°C,1015.000,hPa,Humid,27,0,,0,29.178,46570,45781.48,7.00,2500.00,#N/A
34472,22-7-20 16:00:21,0.250,sensor_4 (PSt3),20-7-20 11:23:04,default,7.484,ppm (mg/L),15.345,°C,1015.000,hPa,Humid,27,0,,0,29.184,46606,45776.25,7.00,2500.00,#N/A
34476,22-7-20 16:00:24,0.299,sensor_4 (PSt3),20-7-20 11:23:04,default,7.487,ppm (mg/L),15.345,°C,1015.000,hPa,Humid,27,0,,0,29.181,46623,45783.48,7.00,2500.00,#N/A
34480,22-7-20 16:00:27,0.349,sensor_4 (PSt3),20-7-20 11:23:04,default,7.495,ppm (mg/L),15.332,°C,1015.000,hPa,Humid,27,0,,0,29.174,46621,45780.44,7.00,2500.00,#N/A
34484,22-7-20 16:00:30,0.400,sensor_4 (PSt3),20-7-20 11:23:04,default,7.500,ppm (mg/L),15.326,°C,1015.000,hPa,Humid,27,0,,0,29.169,46626,45782.32,7.00,2500.00,#N/A
34488,22-7-20 16:00:33,0.450,sensor_4 (PSt3),20-7-20 11:23:04,default,7.506,ppm (mg/L),15.314,°C,1015.000,hPa,Humid,27,0,,0,29.165,46615,45779.61,7.00,2500.00,#N/A
