Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Error Code,Phase [°],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
2,20-7-20 11:24:50,0.000,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.840,%a.s.,15.061,°C,1023.000,hPa,Humid,27,0,,0,29.674,40958,49884.77,7.00,2500.00,#N/A
6,20-7-20 11:24:53,0.050,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.930,%a.s.,15.018,°C,1023.000,hPa,Humid,27,0,,0,29.670,40960,49880.57,7.00,2500.00,#N/A
10,20-7-20 11:24:56,0.100,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.902,%a.s.,15.049,°C,1023.000,hPa,Humid,27,0,,0,29.668,40962,49883.37,7.00,2500.00,#N/A
14,20-7-20 11:24:59,0.150,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.940,%a.s.,15.049,°C,1023.000,hPa,Humid,27,0,,0,29.663,40960,49883.05,7.00,2500.00,#N/A
18,20-7-20 11:25:02,0.199,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.805,%a.s.,15.042,°C,1023.000,hPa,Humid,27,0,,0,29.682,40963,49884.94,7.00,2500.00,#N/A
22,20-7-20 11:25:05,0.250,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.795,%a.s.,15.061,°C,1023.000,hPa,Humid,27,0,,0,29.680,40972,49883.51,7.00,2500.00,#N/A
26,20-7-20 11:25:08,0.300,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.829,%a.s.,15.036,°C,1023.000,hPa,Humid,27,0,,0,29.680,40969,49882.64,7.00,2500.00,#N/A
30,20-7-20 11:25:11,0.350,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.847,%a.s.,15.061,°C,1023.000,hPa,Humid,27,0,,0,29.673,40973,49881.83,7.00,2500.00,#N/A
34,20-7-20 11:25:14,0.400,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.810,%a.s.,15.061,°C,1023.000,hPa,Humid,27,0,,0,29.678,40971,49879.63,7.00,2500.00,#N/A
38,20-7-20 11:25:17,0.449,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.875,%a.s.,15.030,°C,1023.000,hPa,Humid,27,0,,0,29.675,40974,49881.58,7.00,2500.00,#N/A
42,20-7-20 11:25:20,0.499,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.865,%a.s.,15.049,°C,1023.000,hPa,Humid,27,0,,0,29.673,40976,49879.82,7.00,2500.00,#N/A
46,20-7-20 11:25:23,0.550,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.803,%a.s.,15.055,°C,1023.000,hPa,Humid,27,0,,0,29.680,40979,49883.59,7.00,2500.00,#N/A
50,20-7-20 11:25:26,0.600,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.841,%a.s.,15.055,°C,1023.000,hPa,Humid,27,0,,0,29.675,40985,49880.44,7.00,2500.00,#N/A
54,20-7-20 11:25:29,0.649,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.784,%a.s.,15.036,°C,1023.000,hPa,Humid,27,0,,0,29.686,40985,49880.97,7.00,2500.00,#N/A
58,20-7-20 11:25:32,0.700,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.865,%a.s.,15.049,°C,1023.000,hPa,Humid,27,0,,0,29.673,40985,49877.34,7.00,2500.00,#N/A
62,20-7-20 11:25:35,0.750,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.805,%a.s.,15.042,°C,1023.000,hPa,Humid,27,0,,0,29.682,40988,49876.66,7.00,2500.00,#N/A
66,20-7-20 11:25:38,0.800,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.712,%a.s.,15.061,°C,1023.000,hPa,Humid,27,0,,0,29.691,40964,49883.86,7.00,2500.00,#N/A
70,20-7-20 11:25:41,0.849,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.787,%a.s.,15.061,°C,1023.000,hPa,Humid,27,0,,0,29.681,41020,49879.52,7.00,2500.00,#N/A
74,20-7-20 11:25:44,0.900,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.830,%a.s.,15.030,°C,1023.000,hPa,Humid,27,0,,0,29.681,40955,49879.39,7.00,2500.00,#N/A
78,20-7-20 11:25:47,0.950,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.887,%a.s.,15.005,°C,1023.000,hPa,Humid,27,0,,0,29.678,41034,49881.83,7.00,2500.00,#N/A
82,20-7-20 11:25:50,0.999,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.727,%a.s.,15.061,°C,1023.000,hPa,Humid,27,0,,0,29.689,40978,49877.57,7.00,2500.00,#N/A
86,20-7-20 11:25:53,1.049,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.792,%a.s.,15.030,°C,1023.000,hPa,Humid,27,0,,0,29.686,41060,49875.42,7.00,2500.00,#N/A
90,20-7-20 11:25:56,1.100,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.760,%a.s.,15.042,°C,1023.000,hPa,Humid,27,0,,0,29.688,41016,49880.41,7.00,2500.00,#N/A
94,20-7-20 11:25:59,1.150,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.700,%a.s.,15.042,°C,1023.000,hPa,Humid,27,0,,0,29.696,41086,49874.99,7.00,2500.00,#N/A
98,20-7-20 11:26:02,1.199,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.769,%a.s.,15.036,°C,1023.000,hPa,Humid,27,0,,0,29.688,41052,49880.23,7.00,2500.00,#N/A
102,20-7-20 11:26:05,1.249,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.706,%a.s.,15.049,°C,1023.000,hPa,Humid,27,0,,0,29.694,41063,49877.44,7.00,2500.00,#N/A
106,20-7-20 11:26:08,1.300,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.727,%a.s.,15.061,°C,1023.000,hPa,Humid,27,0,,0,29.689,41067,49877.23,7.00,2500.00,#N/A
110,20-7-20 11:26:11,1.350,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.730,%a.s.,15.042,°C,1023.000,hPa,Humid,27,0,,0,29.692,41066,49873.12,7.00,2500.00,#N/A
114,20-7-20 11:26:14,1.400,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.672,%a.s.,15.030,°C,1023.000,hPa,Humid,27,0,,0,29.702,41067,49877.17,7.00,2500.00,#N/A
118,20-7-20 11:26:17,1.449,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.729,%a.s.,15.049,°C,1023.000,hPa,Humid,27,0,,0,29.691,41075,49877.91,7.00,2500.00,#N/A
122,20-7-20 11:26:20,1.499,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.653,%a.s.,15.049,°C,1023.000,hPa,Humid,27,0,,0,29.701,41068,49877.11,7.00,2500.00,#N/A
126,20-7-20 11:26:23,1.550,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.678,%a.s.,15.036,°C,1023.000,hPa,Humid,27,0,,0,29.700,41073,49873.02,7.00,2500.00,#N/A
130,20-7-20 11:26:26,1.600,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.708,%a.s.,15.036,°C,1023.000,hPa,Humid,27,0,,0,29.696,41083,49875.79,7.00,2500.00,#N/A
134,20-7-20 11:26:29,1.650,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.622,%a.s.,15.055,°C,1023.000,hPa,Humid,27,0,,0,29.704,41084,49876.61,7.00,2500.00,#N/A
138,20-7-20 11:26:32,1.699,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.662,%a.s.,15.042,°C,1023.000,hPa,Humid,27,0,,0,29.701,41089,49873.62,7.00,2500.00,#N/A
142,20-7-20 11:26:35,1.749,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.718,%a.s.,15.024,°C,1023.000,hPa,Humid,27,0,,0,29.697,41085,49866.65,7.00,2500.00,#N/A
146,20-7-20 11:26:38,1.800,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,83.577,%a.s.,15.055,°C,1023.000,hPa,Humid,27,0,,0,29.710,41092,49872.57,7.00,2500.00,#N/A
