Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Error Code,Phase [°],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
10484,20-7-20 14:13:04,0.000,sensor_4 (PSt3),20-7-20 11:23:04,default,7.267,ppm (mg/L),15.314,°C,1023.000,hPa,Humid,28,0,,0,29.474,48737,45644.54,7.00,2500.00,#N/A
10488,20-7-20 14:13:07,0.050,sensor_4 (PSt3),20-7-20 11:23:04,default,7.265,ppm (mg/L),15.326,°C,1023.000,hPa,Humid,28,0,,0,29.471,48744,45646.08,7.00,2500.00,#N/A
10492,20-7-20 14:13:10,0.100,sensor_4 (PSt3),20-7-20 11:23:04,default,7.270,ppm (mg/L),15.314,°C,1023.000,hPa,Humid,28,0,,0,29.468,48734,45631.41,7.00,2500.00,#N/A
10496,20-7-20 14:13:13,0.150,sensor_4 (PSt3),20-7-20 11:23:04,default,7.287,ppm (mg/L),15.289,°C,1023.000,hPa,Humid,28,0,,0,29.453,48727,45627.77,7.00,2500.00,#N/A
10500,20-7-20 14:13:16,0.200,sensor_4 (PSt3),20-7-20 11:23:04,default,7.274,ppm (mg/L),15.301,°C,1023.000,hPa,Humid,28,0,,0,29.467,48726,45629.19,7.00,2500.00,#N/A
10504,20-7-20 14:13:19,0.250,sensor_4 (PSt3),20-7-20 11:23:04,default,7.284,ppm (mg/L),15.277,°C,1023.000,hPa,Humid,28,0,,0,29.463,48724,45630.70,7.00,2500.00,#N/A
10508,20-7-20 14:13:22,0.300,sensor_4 (PSt3),20-7-20 11:23:04,default,7.277,ppm (mg/L),15.301,°C,1023.000,hPa,Humid,28,0,,0,29.463,48725,45631.27,7.00,2500.00,#N/A
10512,20-7-20 14:13:25,0.350,sensor_4 (PSt3),20-7-20 11:23:04,default,7.277,ppm (mg/L),15.295,°C,1023.000,hPa,Humid,28,0,,0,29.465,48713,45626.97,7.00,2500.00,#N/A
10516,20-7-20 14:13:28,0.400,sensor_4 (PSt3),20-7-20 11:23:04,default,7.279,ppm (mg/L),15.283,°C,1023.000,hPa,Humid,28,0,,0,29.467,48707,45629.63,7.00,2500.00,#N/A
10520,20-7-20 14:13:31,0.450,sensor_4 (PSt3),20-7-20 11:23:04,default,7.283,ppm (mg/L),15.283,°C,1023.000,hPa,Humid,28,0,,0,29.462,48714,45629.48,7.00,2500.00,#N/A
10524,20-7-20 14:13:34,0.500,sensor_4 (PSt3),20-7-20 11:23:04,default,7.282,ppm (mg/L),15.289,°C,1023.000,hPa,Humid,28,0,,0,29.461,48716,45629.92,7.00,2500.00,#N/A
10528,20-7-20 14:13:37,0.550,sensor_4 (PSt3),20-7-20 11:23:04,default,7.284,ppm (mg/L),15.289,°C,1023.000,hPa,Humid,28,0,,0,29.458,48709,45626.77,7.00,2500.00,#N/A
10532,20-7-20 14:13:40,0.600,sensor_4 (PSt3),20-7-20 11:23:04,default,7.290,ppm (mg/L),15.277,°C,1023.000,hPa,Humid,28,0,,0,29.454,48711,45627.66,7.00,2500.00,#N/A
10536,20-7-20 14:13:43,0.650,sensor_4 (PSt3),20-7-20 11:23:04,default,7.279,ppm (mg/L),15.295,°C,1023.000,hPa,Humid,28,0,,0,29.462,48705,45633.38,7.00,2500.00,#N/A
10540,20-7-20 14:13:46,0.700,sensor_4 (PSt3),20-7-20 11:23:04,default,7.278,ppm (mg/L),15.301,°C,1023.000,hPa,Humid,28,0,,0,29.461,48710,45626.48,7.00,2500.00,#N/A
10544,20-7-20 14:13:49,0.750,sensor_4 (PSt3),20-7-20 11:23:04,default,7.276,ppm (mg/L),15.301,°C,1023.000,hPa,Humid,28,0,,0,29.465,48706,45625.40,7.00,2500.00,#N/A
10548,20-7-20 14:13:52,0.800,sensor_4 (PSt3),20-7-20 11:23:04,default,7.278,ppm (mg/L),15.289,°C,1023.000,hPa,Humid,28,0,,0,29.467,48709,45625.97,7.00,2500.00,#N/A
10552,20-7-20 14:13:55,0.850,sensor_4 (PSt3),20-7-20 11:23:04,default,7.279,ppm (mg/L),15.295,°C,1023.000,hPa,Humid,28,0,,0,29.463,48706,45623.45,7.00,2500.00,#N/A
10556,20-7-20 14:13:58,0.901,sensor_4 (PSt3),20-7-20 11:23:04,default,7.279,ppm (mg/L),15.301,°C,1023.000,hPa,Humid,28,0,,0,29.460,48703,45632.81,7.00,2500.00,#N/A
10560,20-7-20 14:14:01,0.950,sensor_4 (PSt3),20-7-20 11:23:04,default,7.282,ppm (mg/L),15.283,°C,1023.000,hPa,Humid,28,0,,0,29.463,48707,45622.60,7.00,2500.00,#N/A
10564,20-7-20 14:14:04,1.000,sensor_4 (PSt3),20-7-20 11:23:04,default,7.282,ppm (mg/L),15.289,°C,1023.000,hPa,Humid,28,0,,0,29.460,48705,45621.43,7.00,2500.00,#N/A
10568,20-7-20 14:14:07,1.050,sensor_4 (PSt3),20-7-20 11:23:04,default,7.286,ppm (mg/L),15.277,°C,1023.000,hPa,Humid,28,0,,0,29.459,48712,45631.01,7.00,2500.00,#N/A
10572,20-7-20 14:14:10,1.100,sensor_4 (PSt3),20-7-20 11:23:04,default,7.277,ppm (mg/L),15.308,°C,1023.000,hPa,Humid,28,0,,0,29.460,48707,45625.14,7.00,2500.00,#N/A
10576,20-7-20 14:14:13,1.150,sensor_4 (PSt3),20-7-20 11:23:04,default,7.288,ppm (mg/L),15.277,°C,1023.000,hPa,Humid,28,0,,0,29.457,48713,45626.70,7.00,2500.00,#N/A
10580,20-7-20 14:14:16,1.200,sensor_4 (PSt3),20-7-20 11:23:04,default,7.280,ppm (mg/L),15.277,°C,1023.000,hPa,Humid,28,0,,0,29.468,48714,45625.53,7.00,2500.00,#N/A
10584,20-7-20 14:14:19,1.250,sensor_4 (PSt3),20-7-20 11:23:04,default,7.278,ppm (mg/L),15.289,°C,1023.000,hPa,Humid,28,0,,0,29.467,48717,45626.33,7.00,2500.00,#N/A
10588,20-7-20 14:14:22,1.300,sensor_4 (PSt3),20-7-20 11:23:04,default,7.280,ppm (mg/L),15.277,°C,1023.000,hPa,Humid,28,0,,0,29.468,48717,45625.60,7.00,2500.00,#N/A
10592,20-7-20 14:14:25,1.350,sensor_4 (PSt3),20-7-20 11:23:04,default,7.281,ppm (mg/L),15.283,°C,1023.000,hPa,Humid,28,0,,0,29.465,48716,45627.40,7.00,2500.00,#N/A
10596,20-7-20 14:14:28,1.400,sensor_4 (PSt3),20-7-20 11:23:04,default,7.275,ppm (mg/L),15.295,°C,1023.000,hPa,Humid,28,0,,0,29.468,48723,45632.76,7.00,2500.00,#N/A
