Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Error Code,Phase [°],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
34450,22-7-20 16:00:06,0.000,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,7.446,ppm (mg/L),15.363,°C,1015.000,hPa,Humid,27,0,,0,29.234,45558,49971.44,7.00,2500.00,#N/A
34454,22-7-20 16:00:09,0.050,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,7.450,ppm (mg/L),15.332,°C,1015.000,hPa,Humid,27,0,,0,29.240,45560,49966.94,7.00,2500.00,#N/A
34458,22-7-20 16:00:12,0.100,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,7.446,ppm (mg/L),15.363,°C,1015.000,hPa,Humid,27,0,,0,29.234,45558,49969.59,7.00,2500.00,#N/A
34462,22-7-20 16:00:15,0.150,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,7.449,ppm (mg/L),15.345,°C,1015.000,hPa,Humid,27,0,,0,29.236,45488,49963.35,7.00,2500.00,#N/A
34466,22-7-20 16:00:18,0.200,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,7.456,ppm (mg/L),15.326,°C,1015.000,hPa,Humid,27,0,,0,29.234,45482,49957.45,7.00,2500.00,#N/A
34470,22-7-20 16:00:21,0.250,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,7.457,ppm (mg/L),15.345,°C,1015.000,hPa,Humid,27,0,,0,29.225,45480,49962.22,7.00,2500.00,#N/A
34474,22-7-20 16:00:24,0.299,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,7.453,ppm (mg/L),15.345,°C,1015.000,hPa,Humid,27,0,,0,29.231,45478,49967.20,7.00,2500.00,#N/A
34478,22-7-20 16:00:27,0.349,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,7.458,ppm (mg/L),15.332,°C,1015.000,hPa,Humid,27,0,,0,29.228,45477,49959.86,7.00,2500.00,#N/A
34482,22-7-20 16:00:30,0.400,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,7.460,ppm (mg/L),15.326,°C,1015.000,hPa,Humid,27,0,,0,29.227,45475,49960.99,7.00,2500.00,#N/A
34486,22-7-20 16:00:33,0.450,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,7.462,ppm (mg/L),15.314,°C,1015.000,hPa,Humid,27,0,,0,29.230,45475,49963.57,7.00,2500.00,#N/A
34490,22-7-20 16:00:36,0.500,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,7.455,ppm (mg/L),15.338,°C,1015.000,hPa,Humid,27,0,,0,29.230,45474,49962.31,7.00,2500.00,#N/A
34494,22-7-20 16:00:39,0.549,sensor_2 (PSt3),20-7-20 11:22:50,test2.2020-06-01,7.453,ppm (mg/L),15.338,°C,1015.000,hPa,Humid,27,0,,0,29.233,45473,49964.19,7.00,2500.00,#N/A
