Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Error Code,Phase [°],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
23288,22-7-20 13:10:13,0.000,sensor_4 (PSt3),20-7-20 11:23:04,default,7.376,ppm (mg/L),16.412,°C,1015.000,hPa,Humid,25,0,,0,29.037,47779,45856.54,7.00,2500.00,#N/A
23292,22-7-20 13:10:16,0.051,sensor_4 (PSt3),20-7-20 11:23:04,default,7.386,ppm (mg/L),16.369,°C,1015.000,hPa,Humid,25,0,,0,29.040,47782,45859.97,7.00,2500.00,#N/A
23296,22-7-20 13:10:19,0.100,sensor_4 (PSt3),20-7-20 11:23:04,default,7.379,ppm (mg/L),16.387,°C,1015.000,hPa,Humid,25,0,,0,29.043,47778,45855.15,7.00,2500.00,#N/A
23300,22-7-20 13:10:22,0.150,sensor_4 (PSt3),20-7-20 11:23:04,default,7.374,ppm (mg/L),16.375,°C,1015.000,hPa,Humid,25,0,,0,29.054,47785,45855.37,7.00,2500.00,#N/A
23304,22-7-20 13:10:25,0.200,sensor_4 (PSt3),20-7-20 11:23:04,default,7.382,ppm (mg/L),16.381,°C,1015.000,hPa,Humid,25,0,,0,29.040,47793,45849.85,7.00,2500.00,#N/A
23308,22-7-20 13:10:28,0.251,sensor_4 (PSt3),20-7-20 11:23:04,default,7.377,ppm (mg/L),16.394,°C,1015.000,hPa,Humid,25,0,,0,29.043,47798,45851.89,7.00,2500.00,#N/A
23312,22-7-20 13:10:31,0.300,sensor_4 (PSt3),20-7-20 11:23:04,default,7.378,ppm (mg/L),16.375,°C,1015.000,hPa,Humid,25,0,,0,29.048,47791,45847.46,7.00,2500.00,#N/A
23316,22-7-20 13:10:34,0.350,sensor_4 (PSt3),20-7-20 11:23:04,default,7.377,ppm (mg/L),16.381,°C,1015.000,hPa,Humid,25,0,,0,29.048,47794,45850.82,7.00,2500.00,#N/A
23320,22-7-20 13:10:37,0.400,sensor_4 (PSt3),20-7-20 11:23:04,default,7.377,ppm (mg/L),16.387,°C,1015.000,hPa,Humid,25,0,,0,29.045,47783,45849.52,7.00,2500.00,#N/A
23324,22-7-20 13:10:40,0.450,sensor_4 (PSt3),20-7-20 11:23:04,default,7.378,ppm (mg/L),16.375,°C,1015.000,hPa,Humid,25,0,,0,29.048,47788,45852.28,7.00,2500.00,#N/A
23328,22-7-20 13:10:43,0.500,sensor_4 (PSt3),20-7-20 11:23:04,default,7.387,ppm (mg/L),16.375,°C,1015.000,hPa,Humid,25,0,,0,29.036,47789,45848.29,7.00,2500.00,#N/A
23332,22-7-20 13:10:46,0.550,sensor_4 (PSt3),20-7-20 11:23:04,default,7.376,ppm (mg/L),16.394,°C,1015.000,hPa,Humid,25,0,,0,29.045,47795,45847.74,7.00,2500.00,#N/A
23336,22-7-20 13:10:49,0.600,sensor_4 (PSt3),20-7-20 11:23:04,default,7.377,ppm (mg/L),16.387,°C,1015.000,hPa,Humid,25,0,,0,29.046,47788,45852.20,7.00,2500.00,#N/A
