Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Error Code,Phase [°],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
10481,20-7-20 14:13:04,0.000,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,7.210,ppm (mg/L),15.314,°C,1023.000,hPa,Humid,28,0,,0,29.560,52262,48769.19,6.00,2500.00,#N/A
10485,20-7-20 14:13:07,0.050,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,7.216,ppm (mg/L),15.326,°C,1023.000,hPa,Humid,28,0,,0,29.546,52259,48767.07,6.00,2500.00,#N/A
10489,20-7-20 14:13:10,0.100,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,7.216,ppm (mg/L),15.314,°C,1023.000,hPa,Humid,28,0,,0,29.552,52248,48764.79,6.00,2500.00,#N/A
10493,20-7-20 14:13:13,0.150,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,7.221,ppm (mg/L),15.289,°C,1023.000,hPa,Humid,28,0,,0,29.553,52248,48762.84,6.00,2500.00,#N/A
10497,20-7-20 14:13:16,0.200,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,7.219,ppm (mg/L),15.301,°C,1023.000,hPa,Humid,28,0,,0,29.552,52238,48762.66,6.00,2500.00,#N/A
10501,20-7-20 14:13:19,0.250,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,7.229,ppm (mg/L),15.277,°C,1023.000,hPa,Humid,28,0,,0,29.547,52230,48762.00,6.00,2500.00,#N/A
10505,20-7-20 14:13:22,0.300,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,7.225,ppm (mg/L),15.301,°C,1023.000,hPa,Humid,28,0,,0,29.543,52215,48763.13,6.00,2500.00,#N/A
10509,20-7-20 14:13:25,0.350,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,7.229,ppm (mg/L),15.295,°C,1023.000,hPa,Humid,28,0,,0,29.539,52177,48758.56,6.00,2500.00,#N/A
10513,20-7-20 14:13:28,0.400,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,7.229,ppm (mg/L),15.283,°C,1023.000,hPa,Humid,28,0,,0,29.544,52171,48765.02,6.00,2500.00,#N/A
10517,20-7-20 14:13:31,0.450,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,7.236,ppm (mg/L),15.283,°C,1023.000,hPa,Humid,28,0,,0,29.533,52166,48760.49,6.00,2500.00,#N/A
10521,20-7-20 14:13:34,0.500,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,7.231,ppm (mg/L),15.289,°C,1023.000,hPa,Humid,28,0,,0,29.539,52165,48759.62,6.00,2500.00,#N/A
10525,20-7-20 14:13:37,0.550,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,7.234,ppm (mg/L),15.289,°C,1023.000,hPa,Humid,28,0,,0,29.534,52160,48755.73,6.00,2500.00,#N/A
10529,20-7-20 14:13:40,0.600,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,7.233,ppm (mg/L),15.277,°C,1023.000,hPa,Humid,28,0,,0,29.540,52158,48763.74,6.00,2500.00,#N/A
10533,20-7-20 14:13:43,0.650,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,7.230,ppm (mg/L),15.295,°C,1023.000,hPa,Humid,28,0,,0,29.538,52152,48756.75,6.00,2500.00,#N/A
10537,20-7-20 14:13:46,0.700,sensor_1 (PSt3),20-7-20 11:22:41,test1.2020-06-01,7.231,ppm (mg/L),15.301,°C,1023.000,hPa,Humid,28,0,,0,29.533,52157,48765.03,6.00,2500.00,#N/A
