"PreSens Measurement Studio 2","3.0.3.1703",""
"Date","Time","Channel","User","SensorID","Sensor_Name","delta_t","Time_Unit","Value","O2_Unit","Mode","Phase","Phase_Unit","Amplitude","Amplitude_Unit","Temp","Temp_Unit","Pressure","Pressure_Unit","Salinity","Salinity_Unit","Error","Cal0","Cal0_Unit","T0","T0_Unit","O2Cal2nd","O2_Unit","Cal2nd","Cal2nd_Unit","T2nd","T2nd_Unit","CalPressure","CalPressure_Unit","f1","dPhi1","dkSv1","dPhi2","dkSv2","m","Cal_Mode","SignalLEDCurrent","User_Signal_Intensity","ReferenceLEDCurrent","Reference_Amplitude","Device_Serial","FwVersion","SwVersion","Sensor_Type","BatchID","Calibration_Date","Sensor_Lot","PreSens_Calibr","Battery_Voltage","Battery_Voltage_Unit"
"08/11/2020","14:53:30","3","default","128637486","Sensor3","0.000","min","8.394","ppm (mg/L)","Humid","29.587","deg","44512","µV","15.579","°C","1019.000","hPa","0.0","pmil","0","59.000","deg","20.000","°C","100.000","%a.s.","27.000","deg","20.000","°C","1013.000","hPa","0.808","-0.0803","0.000433","0","0","29.87","Humid","7.00","0","2500.00","49308.23","SADD0002000036","ABF1.0.0.0","3.0.3.1703","PSt3","000000-000","2020-08-08 1:27:32 PM","0000-00","0","no battery","V"
"08/11/2020","14:53:33","3","default","128637486","Sensor3","0.050","min","8.393","ppm (mg/L)","Humid","29.581","deg","44510","µV","15.598","°C","1019.000","hPa","0.0","pmil","0","59.000","deg","20.000","°C","100.000","%a.s.","27.000","deg","20.000","°C","1013.000","hPa","0.808","-0.0803","0.000433","0","0","29.87","Humid","7.00","0","2500.00","49311.28","SADD0002000036","ABF1.0.0.0","3.0.3.1703","PSt3","000000-000","2020-08-08 1:27:32 PM","0000-00","0","no battery","V"
"08/11/2020","14:53:36","3","default","128637486","Sensor3","0.100","min","8.394","ppm (mg/L)","Humid","29.579","deg","44509","µV","15.598","°C","1019.000","hPa","0.0","pmil","0","59.000","deg","20.000","°C","100.000","%a.s.","27.000","deg","20.000","°C","1013.000","hPa","0.808","-0.0803","0.000433","0","0","29.87","Humid","7.00","0","2500.00","49308.20","SADD0002000036","ABF1.0.0.0","3.0.3.1703","PSt3","000000-000","2020-08-08 1:27:32 PM","0000-00","0","no battery","V"
"08/11/2020","14:53:39","3","default","128637486","Sensor3","0.149","min","8.395","ppm (mg/L)","Humid","29.580","deg","44503","µV","15.591","°C","1019.000","hPa","0.0","pmil","0","59.000","deg","20.000","°C","100.000","%a.s.","27.000","deg","20.000","°C","1013.000","hPa","0.808","-0.0803","0.000433","0","0","29.87","Humid","7.00","0","2500.00","49304.68","SADD0002000036","ABF1.0.0.0","3.0.3.1703","PSt3","000000-000","2020-08-08 1:27:32 PM","0000-00","0","no battery","V"
"08/11/2020","14:53:42","3","default","128637486","Sensor3","0.200","min","8.409","ppm (mg/L)","Humid","29.578","deg","44502","µV","15.554","°C","1019.000","hPa","0.0","pmil","0","59.000","deg","20.000","°C","100.000","%a.s.","27.000","deg","20.000","°C","1013.000","hPa","0.808","-0.0803","0.000433","0","0","29.87","Humid","7.00","0","2500.00","49302.15","SADD0002000036","ABF1.0.0.0","3.0.3.1703","PSt3","000000-000","2020-08-08 1:27:32 PM","0000-00","0","no battery","V"
"08/11/2020","14:53:45","3","default","128637486","Sensor3","0.250","min","8.411","ppm (mg/L)","Humid","29.570","deg","44503","µV","15.567","°C","1019.000","hPa","0.0","pmil","0","59.000","deg","20.000","°C","100.000","%a.s.","27.000","deg","20.000","°C","1013.000","hPa","0.808","-0.0803","0.000433","0","0","29.87","Humid","7.00","0","2500.00","49298.04","SADD0002000036","ABF1.0.0.0","3.0.3.1703","PSt3","000000-000","2020-08-08 1:27:32 PM","0000-00","0","no battery","V"
"08/11/2020","14:53:48","3","default","128637486","Sensor3","0.299","min","8.394","ppm (mg/L)","Humid","29.582","deg","44497","µV","15.591","°C","1019.000","hPa","0.0","pmil","0","59.000","deg","20.000","°C","100.000","%a.s.","27.000","deg","20.000","°C","1013.000","hPa","0.808","-0.0803","0.000433","0","0","29.87","Humid","7.00","0","2500.00","49306.51","SADD0002000036","ABF1.0.0.0","3.0.3.1703","PSt3","000000-000","2020-08-08 1:27:32 PM","0000-00","0","no battery","V"
"08/11/2020","14:53:51","3","default","128637486","Sensor3","0.350","min","8.402","ppm (mg/L)","Humid","29.577","deg","44494","µV","15.579","°C","1019.000","hPa","0.0","pmil","0","59.000","deg","20.000","°C","100.000","%a.s.","27.000","deg","20.000","°C","1013.000","hPa","0.808","-0.0803","0.000433","0","0","29.87","Humid","7.00","0","2500.00","49304.41","SADD0002000036","ABF1.0.0.0","3.0.3.1703","PSt3","000000-000","2020-08-08 1:27:32 PM","0000-00","0","no battery","V"
"08/11/2020","14:53:54","3","default","128637486","Sensor3","0.400","min","8.402","ppm (mg/L)","Humid","29.576","deg","44490","µV","15.579","°C","1019.000","hPa","0.0","pmil","0","59.000","deg","20.000","°C","100.000","%a.s.","27.000","deg","20.000","°C","1013.000","hPa","0.808","-0.0803","0.000433","0","0","29.87","Humid","7.00","0","2500.00","49302.05","SADD0002000036","ABF1.0.0.0","3.0.3.1703","PSt3","000000-000","2020-08-08 1:27:32 PM","0000-00","0","no battery","V"
"08/11/2020","14:53:57","3","default","128637486","Sensor3","0.450","min","8.411","ppm (mg/L)","Humid","29.575","deg","44491","µV","15.554","°C","1019.000","hPa","0.0","pmil","0","59.000","deg","20.000","°C","100.000","%a.s.","27.000","deg","20.000","°C","1013.000","hPa","0.808","-0.0803","0.000433","0","0","29.87","Humid","7.00","0","2500.00","49305.44","SADD0002000036","ABF1.0.0.0","3.0.3.1703","PSt3","000000-000","2020-08-08 1:27:32 PM","0000-00","0","no battery","V"
"08/11/2020","14:54:00","3","default","128637486","Sensor3","0.500","min","8.404","ppm (mg/L)","Humid","29.577","deg","44487","µV","15.573","°C","1019.000","hPa","0.0","pmil","0","59.000","deg","20.000","°C","100.000","%a.s.","27.000","deg","20.000","°C","1013.000","hPa","0.808","-0.0803","0.000433","0","0","29.87","Humid","7.00","0","2500.00","49303.64","SADD0002000036","ABF1.0.0.0","3.0.3.1703","PSt3","000000-000","2020-08-08 1:27:32 PM","0000-00","0","no battery","V"
