Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Error Code,Phase [°],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
116,8-8-20 13:38:41,1.400,Sensor3 (PSt3),8-8-20 13:27:33,default,80.072,%a.s.,13.211,°C,1028.000,hPa,Humid,0,0,,0,30.480,49702,49042.07,7.00,2500.00,#N/A
120,8-8-20 13:38:44,1.450,Sensor3 (PSt3),8-8-20 13:27:33,default,79.909,%a.s.,13.279,°C,1028.000,hPa,Humid,0,0,,0,30.490,49702,49040.33,7.00,2500.00,#N/A
124,8-8-20 13:38:47,1.500,Sensor3 (PSt3),8-8-20 13:27:33,default,79.937,%a.s.,13.316,°C,1028.000,hPa,Humid,0,0,,0,30.479,49703,49039.85,7.00,2500.00,#N/A
128,8-8-20 13:38:50,1.550,Sensor3 (PSt3),8-8-20 13:27:33,default,79.856,%a.s.,13.334,°C,1028.000,hPa,Humid,0,0,,0,30.487,49699,49039.95,7.00,2500.00,#N/A
132,8-8-20 13:38:53,1.600,Sensor3 (PSt3),8-8-20 13:27:33,default,79.877,%a.s.,13.334,°C,1028.000,hPa,Humid,0,0,,0,30.484,49699,49036.71,7.00,2500.00,#N/A
136,8-8-20 13:38:56,1.650,Sensor3 (PSt3),8-8-20 13:27:33,default,79.832,%a.s.,13.346,°C,1028.000,hPa,Humid,0,0,,0,30.488,49698,49038.42,7.00,2500.00,#N/A
140,8-8-20 13:38:59,1.700,Sensor3 (PSt3),8-8-20 13:27:33,default,79.830,%a.s.,13.359,°C,1028.000,hPa,Humid,0,0,,0,30.486,49694,49042.00,7.00,2500.00,#N/A
144,8-8-20 13:39:02,1.750,Sensor3 (PSt3),8-8-20 13:27:33,default,79.939,%a.s.,13.309,°C,1028.000,hPa,Humid,0,0,,0,30.480,49700,49040.59,7.00,2500.00,#N/A
148,8-8-20 13:39:05,1.800,Sensor3 (PSt3),8-8-20 13:27:33,default,79.901,%a.s.,13.322,°C,1028.000,hPa,Humid,0,0,,0,30.483,49700,49036.52,7.00,2500.00,#N/A
152,8-8-20 13:39:08,1.850,Sensor3 (PSt3),8-8-20 13:27:33,default,79.929,%a.s.,13.322,°C,1028.000,hPa,Humid,0,0,,0,30.479,49702,49038.38,7.00,2500.00,#N/A
156,8-8-20 13:39:11,1.900,Sensor3 (PSt3),8-8-20 13:27:33,default,79.900,%a.s.,13.291,°C,1028.000,hPa,Humid,0,0,,0,30.489,49700,49036.67,7.00,2500.00,#N/A
160,8-8-20 13:39:14,1.950,Sensor3 (PSt3),8-8-20 13:27:33,default,79.923,%a.s.,13.316,°C,1028.000,hPa,Humid,0,0,,0,30.481,49695,49037.10,7.00,2500.00,#N/A
164,8-8-20 13:39:17,2.000,Sensor3 (PSt3),8-8-20 13:27:33,default,79.918,%a.s.,13.303,°C,1028.000,hPa,Humid,0,0,,0,30.484,49697,49037.20,7.00,2500.00,#N/A
168,8-8-20 13:39:20,2.050,Sensor3 (PSt3),8-8-20 13:27:33,default,79.845,%a.s.,13.316,°C,1028.000,hPa,Humid,0,0,,0,30.492,49698,49039.19,7.00,2500.00,#N/A
172,8-8-20 13:39:23,2.100,Sensor3 (PSt3),8-8-20 13:27:33,default,79.843,%a.s.,13.328,°C,1028.000,hPa,Humid,0,0,,0,30.490,49702,49035.76,7.00,2500.00,#N/A
176,8-8-20 13:39:26,2.150,Sensor3 (PSt3),8-8-20 13:27:33,default,79.954,%a.s.,13.340,°C,1028.000,hPa,Humid,0,0,,0,30.472,49696,49039.22,7.00,2500.00,#N/A
180,8-8-20 13:39:29,2.200,Sensor3 (PSt3),8-8-20 13:27:33,default,79.866,%a.s.,13.353,°C,1028.000,hPa,Humid,0,0,,0,30.482,49702,49039.09,7.00,2500.00,#N/A
184,8-8-20 13:39:32,2.251,Sensor3 (PSt3),8-8-20 13:27:33,default,79.897,%a.s.,13.340,°C,1028.000,hPa,Humid,0,0,,0,30.480,49697,49035.46,7.00,2500.00,#N/A
188,8-8-20 13:39:35,2.300,Sensor3 (PSt3),8-8-20 13:27:33,default,79.821,%a.s.,13.365,°C,1028.000,hPa,Humid,0,0,,0,30.486,49701,49035.25,7.00,2500.00,#N/A
192,8-8-20 13:39:38,2.350,Sensor3 (PSt3),8-8-20 13:27:33,default,79.799,%a.s.,13.371,°C,1028.000,hPa,Humid,0,0,,0,30.488,49699,49038.30,7.00,2500.00,#N/A
196,8-8-20 13:39:41,2.400,Sensor3 (PSt3),8-8-20 13:27:33,default,79.832,%a.s.,13.383,°C,1028.000,hPa,Humid,0,0,,0,30.481,49700,49035.59,7.00,2500.00,#N/A
200,8-8-20 13:39:44,2.450,Sensor3 (PSt3),8-8-20 13:27:33,default,79.843,%a.s.,13.365,°C,1028.000,hPa,Humid,0,0,,0,30.483,49701,49033.14,7.00,2500.00,#N/A
204,8-8-20 13:39:47,2.500,Sensor3 (PSt3),8-8-20 13:27:33,default,79.860,%a.s.,13.383,°C,1028.000,hPa,Humid,0,0,,0,30.477,49699,49035.09,7.00,2500.00,#N/A
208,8-8-20 13:39:50,2.550,Sensor3 (PSt3),8-8-20 13:27:33,default,79.890,%a.s.,13.377,°C,1028.000,hPa,Humid,0,0,,0,30.474,49703,49035.92,7.00,2500.00,#N/A
212,8-8-20 13:39:53,2.600,Sensor3 (PSt3),8-8-20 13:27:33,default,79.857,%a.s.,13.328,°C,1028.000,hPa,Humid,0,0,,0,30.488,49704,49038.04,7.00,2500.00,#N/A
216,8-8-20 13:39:56,2.651,Sensor3 (PSt3),8-8-20 13:27:33,default,79.853,%a.s.,13.346,°C,1028.000,hPa,Humid,0,0,,0,30.485,49693,49033.68,7.00,2500.00,#N/A
220,8-8-20 13:39:59,2.700,Sensor3 (PSt3),8-8-20 13:27:33,default,79.845,%a.s.,13.353,°C,1028.000,hPa,Humid,0,0,,0,30.485,49699,49038.90,7.00,2500.00,#N/A
224,8-8-20 13:40:02,2.750,Sensor3 (PSt3),8-8-20 13:27:33,default,79.828,%a.s.,13.365,°C,1028.000,hPa,Humid,0,0,,0,30.485,49698,49031.57,7.00,2500.00,#N/A
228,8-8-20 13:40:05,2.801,Sensor3 (PSt3),8-8-20 13:27:33,default,79.864,%a.s.,13.365,°C,1028.000,hPa,Humid,0,0,,0,30.480,49701,49035.28,7.00,2500.00,#N/A
232,8-8-20 13:40:08,2.850,Sensor3 (PSt3),8-8-20 13:27:33,default,79.819,%a.s.,13.414,°C,1028.000,hPa,Humid,0,0,,0,30.477,49698,49034.43,7.00,2500.00,#N/A
236,8-8-20 13:40:11,2.900,Sensor3 (PSt3),8-8-20 13:27:33,default,79.852,%a.s.,13.390,°C,1028.000,hPa,Humid,0,0,,0,30.477,49702,49029.12,7.00,2500.00,#N/A
240,8-8-20 13:40:14,2.951,Sensor3 (PSt3),8-8-20 13:27:33,default,79.812,%a.s.,13.377,°C,1028.000,hPa,Humid,0,0,,0,30.485,49695,49027.71,7.00,2500.00,#N/A
244,8-8-20 13:40:17,3.000,Sensor3 (PSt3),8-8-20 13:27:33,default,79.819,%a.s.,13.377,°C,1028.000,hPa,Humid,0,0,,0,30.484,49696,49033.41,7.00,2500.00,#N/A
248,8-8-20 13:40:20,3.050,Sensor3 (PSt3),8-8-20 13:27:33,default,79.805,%a.s.,13.414,°C,1028.000,hPa,Humid,0,0,,0,30.479,49695,49029.11,7.00,2500.00,#N/A
252,8-8-20 13:40:23,3.100,Sensor3 (PSt3),8-8-20 13:27:33,default,79.770,%a.s.,13.445,°C,1028.000,hPa,Humid,0,0,,0,30.478,49696,49029.30,7.00,2500.00,#N/A
256,8-8-20 13:40:26,3.150,Sensor3 (PSt3),8-8-20 13:27:33,default,8.427,ppm (mg/L),13.427,°C,1028.000,hPa,Humid,0,0,,0,30.474,49701,49033.20,7.00,2500.00,#N/A
260,8-8-20 13:40:29,3.200,Sensor3 (PSt3),8-8-20 13:27:33,default,8.415,ppm (mg/L),13.445,°C,1028.000,hPa,Humid,0,0,,0,30.481,49702,49032.81,7.00,2500.00,#N/A
264,8-8-20 13:40:32,3.250,Sensor3 (PSt3),8-8-20 13:27:33,default,8.424,ppm (mg/L),13.427,°C,1028.000,hPa,Humid,0,0,,0,30.477,49701,49035.54,7.00,2500.00,#N/A
268,8-8-20 13:40:35,3.300,Sensor3 (PSt3),8-8-20 13:27:33,default,8.435,ppm (mg/L),13.390,°C,1028.000,hPa,Humid,0,0,,0,30.479,49699,49033.74,7.00,2500.00,#N/A
272,8-8-20 13:40:38,3.351,Sensor3 (PSt3),8-8-20 13:27:33,default,8.426,ppm (mg/L),13.402,°C,1028.000,hPa,Humid,0,0,,0,30.485,49698,49037.21,7.00,2500.00,#N/A
276,8-8-20 13:40:41,3.400,Sensor3 (PSt3),8-8-20 13:27:33,default,8.422,ppm (mg/L),13.408,°C,1028.000,hPa,Humid,0,0,,0,30.488,49704,49033.58,7.00,2500.00,#N/A
280,8-8-20 13:40:44,3.450,Sensor3 (PSt3),8-8-20 13:27:33,default,8.424,ppm (mg/L),13.427,°C,1028.000,hPa,Humid,0,0,,0,30.478,49695,49030.15,7.00,2500.00,#N/A
284,8-8-20 13:40:47,3.500,Sensor3 (PSt3),8-8-20 13:27:33,default,8.415,ppm (mg/L),13.433,°C,1028.000,hPa,Humid,0,0,,0,30.487,49694,49035.26,7.00,2500.00,#N/A
288,8-8-20 13:40:50,3.550,Sensor3 (PSt3),8-8-20 13:27:33,default,8.418,ppm (mg/L),13.445,°C,1028.000,hPa,Humid,0,0,,0,30.477,49699,49035.54,7.00,2500.00,#N/A
292,8-8-20 13:40:53,3.600,Sensor3 (PSt3),8-8-20 13:27:33,default,8.429,ppm (mg/L),13.408,°C,1028.000,hPa,Humid,0,0,,0,30.479,49692,49028.52,7.00,2500.00,#N/A
296,8-8-20 13:40:56,3.651,Sensor3 (PSt3),8-8-20 13:27:33,default,8.437,ppm (mg/L),13.390,°C,1028.000,hPa,Humid,0,0,,0,30.476,49697,49032.86,7.00,2500.00,#N/A
300,8-8-20 13:40:59,3.700,Sensor3 (PSt3),8-8-20 13:27:33,default,8.442,ppm (mg/L),13.353,°C,1028.000,hPa,Humid,0,0,,0,30.486,49695,49033.56,7.00,2500.00,#N/A
304,8-8-20 13:41:02,3.750,Sensor3 (PSt3),8-8-20 13:27:33,default,8.448,ppm (mg/L),13.346,°C,1028.000,hPa,Humid,0,0,,0,30.481,49697,49027.68,7.00,2500.00,#N/A
308,8-8-20 13:41:05,3.800,Sensor3 (PSt3),8-8-20 13:27:33,default,8.459,ppm (mg/L),13.309,°C,1028.000,hPa,Humid,0,0,,0,30.483,49693,49029.10,7.00,2500.00,#N/A
312,8-8-20 13:41:08,3.850,Sensor3 (PSt3),8-8-20 13:27:33,default,8.460,ppm (mg/L),13.291,°C,1028.000,hPa,Humid,0,0,,0,30.489,49691,49034.08,7.00,2500.00,#N/A
316,8-8-20 13:41:11,3.901,Sensor3 (PSt3),8-8-20 13:27:33,default,8.482,ppm (mg/L),13.254,°C,1028.000,hPa,Humid,0,0,,0,30.477,49686,49035.32,7.00,2500.00,#N/A
320,8-8-20 13:41:14,3.950,Sensor3 (PSt3),8-8-20 13:27:33,default,8.478,ppm (mg/L),13.248,°C,1028.000,hPa,Humid,0,0,,0,30.484,49694,49032.84,7.00,2500.00,#N/A
324,8-8-20 13:41:17,4.000,Sensor3 (PSt3),8-8-20 13:27:33,default,8.480,ppm (mg/L),13.248,°C,1028.000,hPa,Humid,0,0,,0,30.482,49691,49030.32,7.00,2500.00,#N/A
328,8-8-20 13:41:20,4.050,Sensor3 (PSt3),8-8-20 13:27:33,default,8.471,ppm (mg/L),13.285,°C,1028.000,hPa,Humid,0,0,,0,30.478,49691,49028.49,7.00,2500.00,#N/A
332,8-8-20 13:41:23,4.100,Sensor3 (PSt3),8-8-20 13:27:33,default,8.473,ppm (mg/L),13.285,°C,1028.000,hPa,Humid,0,0,,0,30.475,49690,49030.92,7.00,2500.00,#N/A
336,8-8-20 13:41:26,4.150,Sensor3 (PSt3),8-8-20 13:27:33,default,8.461,ppm (mg/L),13.316,°C,1028.000,hPa,Humid,0,0,,0,30.477,49690,49033.89,7.00,2500.00,#N/A
340,8-8-20 13:41:29,4.200,Sensor3 (PSt3),8-8-20 13:27:33,default,8.466,ppm (mg/L),13.297,°C,1028.000,hPa,Humid,0,0,,0,30.478,49693,49029.20,7.00,2500.00,#N/A
344,8-8-20 13:41:32,4.250,Sensor3 (PSt3),8-8-20 13:27:33,default,8.456,ppm (mg/L),13.322,°C,1028.000,hPa,Humid,0,0,,0,30.481,49694,49029.70,7.00,2500.00,#N/A
348,8-8-20 13:41:35,4.301,Sensor3 (PSt3),8-8-20 13:27:33,default,8.449,ppm (mg/L),13.346,°C,1028.000,hPa,Humid,0,0,,0,30.480,49696,49027.97,7.00,2500.00,#N/A
352,8-8-20 13:41:38,4.350,Sensor3 (PSt3),8-8-20 13:27:33,default,8.463,ppm (mg/L),13.297,°C,1028.000,hPa,Humid,0,0,,0,30.482,49693,49033.25,7.00,2500.00,#N/A
356,8-8-20 13:41:41,4.400,Sensor3 (PSt3),8-8-20 13:27:33,default,8.478,ppm (mg/L),13.260,°C,1028.000,hPa,Humid,0,0,,0,30.479,49694,49028.39,7.00,2500.00,#N/A
360,8-8-20 13:41:44,4.451,Sensor3 (PSt3),8-8-20 13:27:33,default,8.472,ppm (mg/L),13.291,°C,1028.000,hPa,Humid,0,0,,0,30.473,49687,49034.79,7.00,2500.00,#N/A
364,8-8-20 13:41:47,4.500,Sensor3 (PSt3),8-8-20 13:27:33,default,8.477,ppm (mg/L),13.279,°C,1028.000,hPa,Humid,0,0,,0,30.472,49691,49037.45,7.00,2500.00,#N/A
368,8-8-20 13:41:50,4.550,Sensor3 (PSt3),8-8-20 13:27:33,default,8.471,ppm (mg/L),13.285,°C,1028.000,hPa,Humid,0,0,,0,30.478,49690,49030.44,7.00,2500.00,#N/A
372,8-8-20 13:41:53,4.600,Sensor3 (PSt3),8-8-20 13:27:33,default,8.473,ppm (mg/L),13.285,°C,1028.000,hPa,Humid,0,0,,0,30.475,49688,49029.00,7.00,2500.00,#N/A
376,8-8-20 13:41:56,4.650,Sensor3 (PSt3),8-8-20 13:27:33,default,8.465,ppm (mg/L),13.291,°C,1028.000,hPa,Humid,0,0,,0,30.483,49687,49029.86,7.00,2500.00,#N/A
380,8-8-20 13:41:59,4.701,Sensor3 (PSt3),8-8-20 13:27:33,default,8.466,ppm (mg/L),13.291,°C,1028.000,hPa,Humid,0,0,,0,30.481,49685,49026.66,7.00,2500.00,#N/A
384,8-8-20 13:42:02,4.750,Sensor3 (PSt3),8-8-20 13:27:33,default,8.468,ppm (mg/L),13.279,°C,1028.000,hPa,Humid,0,0,,0,30.484,49688,49033.99,7.00,2500.00,#N/A
388,8-8-20 13:42:05,4.800,Sensor3 (PSt3),8-8-20 13:27:33,default,8.462,ppm (mg/L),13.309,°C,1028.000,hPa,Humid,0,0,,0,30.479,49688,49028.55,7.00,2500.00,#N/A
392,8-8-20 13:42:08,4.850,Sensor3 (PSt3),8-8-20 13:27:33,default,8.445,ppm (mg/L),13.365,°C,1028.000,hPa,Humid,0,0,,0,30.477,49682,49030.20,7.00,2500.00,#N/A
396,8-8-20 13:42:11,4.900,Sensor3 (PSt3),8-8-20 13:27:33,default,8.455,ppm (mg/L),13.322,°C,1028.000,hPa,Humid,0,0,,0,30.482,49691,49034.23,7.00,2500.00,#N/A
400,8-8-20 13:42:14,4.950,Sensor3 (PSt3),8-8-20 13:27:33,default,8.452,ppm (mg/L),13.346,°C,1028.000,hPa,Humid,0,0,,0,30.476,49686,49030.81,7.00,2500.00,#N/A
404,8-8-20 13:42:17,5.000,Sensor3 (PSt3),8-8-20 13:27:33,default,8.458,ppm (mg/L),13.328,°C,1028.000,hPa,Humid,0,0,,0,30.476,49684,49031.29,7.00,2500.00,#N/A
408,8-8-20 13:42:20,5.050,Sensor3 (PSt3),8-8-20 13:27:33,default,8.464,ppm (mg/L),13.303,°C,1028.000,hPa,Humid,0,0,,0,30.479,49684,49028.31,7.00,2500.00,#N/A
412,8-8-20 13:42:23,5.100,Sensor3 (PSt3),8-8-20 13:27:33,default,8.451,ppm (mg/L),13.316,°C,1028.000,hPa,Humid,0,0,,0,30.491,49682,49030.40,7.00,2500.00,#N/A
416,8-8-20 13:42:26,5.150,Sensor3 (PSt3),8-8-20 13:27:33,default,8.456,ppm (mg/L),13.340,°C,1028.000,hPa,Humid,0,0,,0,30.473,49687,49030.12,7.00,2500.00,#N/A
420,8-8-20 13:42:29,5.200,Sensor3 (PSt3),8-8-20 13:27:33,default,8.440,ppm (mg/L),13.383,°C,1028.000,hPa,Humid,0,0,,0,30.475,49684,49033.00,7.00,2500.00,#N/A
424,8-8-20 13:42:32,5.251,Sensor3 (PSt3),8-8-20 13:27:33,default,8.443,ppm (mg/L),13.390,°C,1028.000,hPa,Humid,0,0,,0,30.468,49678,49028.83,7.00,2500.00,#N/A
428,8-8-20 13:42:35,5.300,Sensor3 (PSt3),8-8-20 13:27:33,default,8.445,ppm (mg/L),13.371,°C,1028.000,hPa,Humid,0,0,,0,30.474,49682,49028.77,7.00,2500.00,#N/A
432,8-8-20 13:42:38,5.350,Sensor3 (PSt3),8-8-20 13:27:33,default,8.442,ppm (mg/L),13.365,°C,1028.000,hPa,Humid,0,0,,0,30.480,49680,49029.43,7.00,2500.00,#N/A
436,8-8-20 13:42:41,5.400,Sensor3 (PSt3),8-8-20 13:27:33,default,8.465,ppm (mg/L),13.309,°C,1028.000,hPa,Humid,0,0,,0,30.475,49688,49030.01,7.00,2500.00,#N/A
440,8-8-20 13:42:44,5.450,Sensor3 (PSt3),8-8-20 13:27:33,default,8.465,ppm (mg/L),13.303,°C,1028.000,hPa,Humid,0,0,,0,30.477,49687,49026.56,7.00,2500.00,#N/A
444,8-8-20 13:42:47,5.500,Sensor3 (PSt3),8-8-20 13:27:33,default,8.463,ppm (mg/L),13.309,°C,1028.000,hPa,Humid,0,0,,0,30.477,49681,49032.24,7.00,2500.00,#N/A
448,8-8-20 13:42:50,5.550,Sensor3 (PSt3),8-8-20 13:27:33,default,8.476,ppm (mg/L),13.272,°C,1028.000,hPa,Humid,0,0,,0,30.476,49683,49032.44,7.00,2500.00,#N/A
452,8-8-20 13:42:53,5.600,Sensor3 (PSt3),8-8-20 13:27:33,default,8.485,ppm (mg/L),13.260,°C,1028.000,hPa,Humid,0,0,,0,30.470,49678,49032.18,7.00,2500.00,#N/A
456,8-8-20 13:42:56,5.650,Sensor3 (PSt3),8-8-20 13:27:33,default,8.475,ppm (mg/L),13.272,°C,1028.000,hPa,Humid,0,0,,0,30.477,49694,49032.63,7.00,2500.00,#N/A
460,8-8-20 13:42:59,5.700,Sensor3 (PSt3),8-8-20 13:27:33,default,8.456,ppm (mg/L),13.322,°C,1028.000,hPa,Humid,0,0,,0,30.481,49700,49028.84,7.00,2500.00,#N/A
464,8-8-20 13:43:02,5.750,Sensor3 (PSt3),8-8-20 13:27:33,default,8.475,ppm (mg/L),13.291,°C,1028.000,hPa,Humid,0,0,,0,30.470,49699,49030.12,7.00,2500.00,#N/A
468,8-8-20 13:43:05,5.800,Sensor3 (PSt3),8-8-20 13:27:33,default,8.455,ppm (mg/L),13.353,°C,1028.000,hPa,Humid,0,0,,0,30.469,49696,49031.54,7.00,2500.00,#N/A
472,8-8-20 13:43:08,5.850,Sensor3 (PSt3),8-8-20 13:27:33,default,8.458,ppm (mg/L),13.322,°C,1028.000,hPa,Humid,0,0,,0,30.479,49692,49024.99,7.00,2500.00,#N/A
476,8-8-20 13:43:11,5.900,Sensor3 (PSt3),8-8-20 13:27:33,default,8.448,ppm (mg/L),13.359,°C,1028.000,hPa,Humid,0,0,,0,30.476,49690,49030.43,7.00,2500.00,#N/A
480,8-8-20 13:43:14,5.950,Sensor3 (PSt3),8-8-20 13:27:33,default,8.442,ppm (mg/L),13.383,°C,1028.000,hPa,Humid,0,0,,0,30.473,49691,49027.86,7.00,2500.00,#N/A
484,8-8-20 13:43:17,6.000,Sensor3 (PSt3),8-8-20 13:27:33,default,8.438,ppm (mg/L),13.383,°C,1028.000,hPa,Humid,0,0,,0,30.478,49690,49030.67,7.00,2500.00,#N/A
488,8-8-20 13:43:20,6.050,Sensor3 (PSt3),8-8-20 13:27:33,default,8.442,ppm (mg/L),13.383,°C,1028.000,hPa,Humid,0,0,,0,30.473,49697,49032.47,7.00,2500.00,#N/A
492,8-8-20 13:43:23,6.100,Sensor3 (PSt3),8-8-20 13:27:33,default,8.448,ppm (mg/L),13.365,°C,1028.000,hPa,Humid,0,0,,0,30.473,49710,49033.12,7.00,2500.00,#N/A
496,8-8-20 13:43:26,6.150,Sensor3 (PSt3),8-8-20 13:27:33,default,8.446,ppm (mg/L),13.359,°C,1028.000,hPa,Humid,0,0,,0,30.478,49709,49027.02,7.00,2500.00,#N/A
500,8-8-20 13:43:29,6.200,Sensor3 (PSt3),8-8-20 13:27:33,default,8.460,ppm (mg/L),13.316,°C,1028.000,hPa,Humid,0,0,,0,30.478,49708,49031.70,7.00,2500.00,#N/A
504,8-8-20 13:43:32,6.250,Sensor3 (PSt3),8-8-20 13:27:33,default,8.452,ppm (mg/L),13.340,°C,1028.000,hPa,Humid,0,0,,0,30.478,49702,49029.51,7.00,2500.00,#N/A
