PreSens Measurement Studio 2,,,,,,,,,,,,,,,,,,,,,,,
Id,Date,delta_t,Time_Unit,Sensor,Calibration,User,Value,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Error Code,Phase [°],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
5936,2008-08-20 15:46,15.4,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.338,ppm (mg/L),14.678,°C,1028,hPa,Humid,0,0,,0,30.047,48381,49012.7,7,2500,#N/A
5940,2008-08-20 15:46,15.449,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.338,ppm (mg/L),14.685,°C,1028,hPa,Humid,0,0,,0,30.045,48384,49008.86,7,2500,#N/A
5944,2008-08-20 15:46,15.5,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.331,ppm (mg/L),14.678,°C,1028,hPa,Humid,0,0,,0,30.057,48389,49014.87,7,2500,#N/A
5948,2008-08-20 15:46,15.55,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.342,ppm (mg/L),14.678,°C,1028,hPa,Humid,0,0,,0,30.042,48383,49017.88,7,2500,#N/A
5952,2008-08-20 15:46,15.6,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.338,ppm (mg/L),14.678,°C,1028,hPa,Humid,0,0,,0,30.047,48388,49012.89,7,2500,#N/A
5956,2008-08-20 15:46,15.649,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.326,ppm (mg/L),14.685,°C,1028,hPa,Humid,0,0,,0,30.06,48383,49015.91,7,2500,#N/A
5960,2008-08-20 15:46,15.7,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.335,ppm (mg/L),14.672,°C,1028,hPa,Humid,0,0,,0,30.054,48385,49012.82,7,2500,#N/A
5964,2008-08-20 15:46,15.75,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.347,ppm (mg/L),14.648,°C,1028,hPa,Humid,0,0,,0,30.048,48388,49013.9,7,2500,#N/A
5968,2008-08-20 15:46,15.799,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.343,ppm (mg/L),14.66,°C,1028,hPa,Humid,0,0,,0,30.048,48386,49014.11,7,2500,#N/A
5972,2008-08-20 15:46,15.85,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.343,ppm (mg/L),14.66,°C,1028,hPa,Humid,0,0,,0,30.049,48381,49013.97,7,2500,#N/A
5976,2008-08-20 15:46,15.9,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.338,ppm (mg/L),14.672,°C,1028,hPa,Humid,0,0,,0,30.05,48390,49016.48,7,2500,#N/A
5980,2008-08-20 15:46,15.95,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.34,ppm (mg/L),14.672,°C,1028,hPa,Humid,0,0,,0,30.047,48385,49012.68,7,2500,#N/A
5984,2008-08-20 15:46,15.999,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.344,ppm (mg/L),14.66,°C,1028,hPa,Humid,0,0,,0,30.047,48385,49017.13,7,2500,#N/A
5988,2008-08-20 15:46,16.05,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.34,ppm (mg/L),14.678,°C,1028,hPa,Humid,0,0,,0,30.045,48384,49017.44,7,2500,#N/A
5992,2008-08-20 15:46,16.1,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.337,ppm (mg/L),14.678,°C,1028,hPa,Humid,0,0,,0,30.049,48390,49017.94,7,2500,#N/A
5996,2008-08-20 15:46,16.149,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.343,ppm (mg/L),14.666,°C,1028,hPa,Humid,0,0,,0,30.046,48389,49011.43,7,2500,#N/A
6000,2008-08-20 15:46,16.2,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.346,ppm (mg/L),14.666,°C,1028,hPa,Humid,0,0,,0,30.042,48385,49009.04,7,2500,#N/A
6004,2008-08-20 15:46,16.25,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.345,ppm (mg/L),14.666,°C,1028,hPa,Humid,0,0,,0,30.043,48389,49016.49,7,2500,#N/A
6008,2008-08-20 15:46,16.3,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.343,ppm (mg/L),14.654,°C,1028,hPa,Humid,0,0,,0,30.051,48390,49015.47,7,2500,#N/A
6012,2008-08-20 15:46,16.35,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.33,ppm (mg/L),14.691,°C,1028,hPa,Humid,0,0,,0,30.053,48384,49009.37,7,2500,#N/A
6016,2008-08-20 15:47,16.4,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.343,ppm (mg/L),14.666,°C,1028,hPa,Humid,0,0,,0,30.046,48384,49010.81,7,2500,#N/A
6020,2008-08-20 15:47,16.45,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.34,ppm (mg/L),14.66,°C,1028,hPa,Humid,0,0,,0,30.052,48380,49013.55,7,2500,#N/A
6024,2008-08-20 15:47,16.5,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.339,ppm (mg/L),14.691,°C,1028,hPa,Humid,0,0,,0,30.04,48383,49014.38,7,2500,#N/A
6028,2008-08-20 15:47,16.55,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.343,ppm (mg/L),14.666,°C,1028,hPa,Humid,0,0,,0,30.046,48388,49016.77,7,2500,#N/A
6032,2008-08-20 15:47,16.6,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.345,ppm (mg/L),14.654,°C,1028,hPa,Humid,0,0,,0,30.049,48382,49013.61,7,2500,#N/A
6036,2008-08-20 15:47,16.65,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.354,ppm (mg/L),14.641,°C,1028,hPa,Humid,0,0,,0,30.042,48382,49018.83,7,2500,#N/A
6040,2008-08-20 15:47,16.7,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.353,ppm (mg/L),14.641,°C,1028,hPa,Humid,0,0,,0,30.043,48381,49014.14,7,2500,#N/A
6044,2008-08-20 15:47,16.75,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.341,ppm (mg/L),14.666,°C,1028,hPa,Humid,0,0,,0,30.048,48383,49014.17,7,2500,#N/A
6048,2008-08-20 15:47,16.8,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.351,ppm (mg/L),14.648,°C,1028,hPa,Humid,0,0,,0,30.043,48382,49011.88,7,2500,#N/A
6052,2008-08-20 15:47,16.85,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.346,ppm (mg/L),14.641,°C,1028,hPa,Humid,0,0,,0,30.053,48379,49011.63,7,2500,#N/A
6056,2008-08-20 15:47,16.9,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.352,ppm (mg/L),14.641,°C,1028,hPa,Humid,0,0,,0,30.045,48390,49014.62,7,2500,#N/A
6060,2008-08-20 15:47,16.95,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.348,ppm (mg/L),14.654,°C,1028,hPa,Humid,0,0,,0,30.044,48385,49014.5,7,2500,#N/A
6064,2008-08-20 15:47,16.999,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.343,ppm (mg/L),14.672,°C,1028,hPa,Humid,0,0,,0,30.043,48387,49011.31,7,2500,#N/A
6068,2008-08-20 15:47,17.05,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.349,ppm (mg/L),14.648,°C,1028,hPa,Humid,0,0,,0,30.046,48379,49009.14,7,2500,#N/A
6072,2008-08-20 15:47,17.1,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.348,ppm (mg/L),14.654,°C,1028,hPa,Humid,0,0,,0,30.045,48386,49016.23,7,2500,#N/A
6076,2008-08-20 15:47,17.149,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.354,ppm (mg/L),14.641,°C,1028,hPa,Humid,0,0,,0,30.042,48380,49010.85,7,2500,#N/A
6080,2008-08-20 15:47,17.2,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.353,ppm (mg/L),14.635,°C,1028,hPa,Humid,0,0,,0,30.046,48382,49010.53,7,2500,#N/A
6084,2008-08-20 15:47,17.25,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.35,ppm (mg/L),14.641,°C,1028,hPa,Humid,0,0,,0,30.047,48384,49011.27,7,2500,#N/A
6088,2008-08-20 15:47,17.299,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.348,ppm (mg/L),14.648,°C,1028,hPa,Humid,0,0,,0,30.047,48383,49017.28,7,2500,#N/A
6092,2008-08-20 15:47,17.35,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.356,ppm (mg/L),14.648,°C,1028,hPa,Humid,0,0,,0,30.037,48382,49011.28,7,2500,#N/A
6096,2008-08-20 15:48,17.4,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.339,ppm (mg/L),14.678,°C,1028,hPa,Humid,0,0,,0,30.046,48382,49010.87,7,2500,#N/A
6100,2008-08-20 15:48,17.45,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.343,ppm (mg/L),14.66,°C,1028,hPa,Humid,0,0,,0,30.048,48374,49010.05,7,2500,#N/A
6104,2008-08-20 15:48,17.5,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.337,ppm (mg/L),14.691,°C,1028,hPa,Humid,0,0,,0,30.043,48378,49015.16,7,2500,#N/A
6108,2008-08-20 15:48,17.55,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.347,ppm (mg/L),14.678,°C,1028,hPa,Humid,0,0,,0,30.035,48376,49012.66,7,2500,#N/A
6112,2008-08-20 15:48,17.6,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.351,ppm (mg/L),14.666,°C,1028,hPa,Humid,0,0,,0,30.035,48380,49010.12,7,2500,#N/A
6116,2008-08-20 15:48,17.65,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.33,ppm (mg/L),14.709,°C,1028,hPa,Humid,0,0,,0,30.045,48380,49011.47,7,2500,#N/A
6120,2008-08-20 15:48,17.7,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.351,ppm (mg/L),14.66,°C,1028,hPa,Humid,0,0,,0,30.038,48379,49011.75,7,2500,#N/A
6124,2008-08-20 15:48,17.75,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.349,ppm (mg/L),14.66,°C,1028,hPa,Humid,0,0,,0,30.041,48384,49008.55,7,2500,#N/A
6128,2008-08-20 15:48,17.8,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.356,ppm (mg/L),14.648,°C,1028,hPa,Humid,0,0,,0,30.036,48379,49011.23,7,2500,#N/A
6132,2008-08-20 15:48,17.85,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.35,ppm (mg/L),14.641,°C,1028,hPa,Humid,0,0,,0,30.047,48381,49013.52,7,2500,#N/A
6136,2008-08-20 15:48,17.899,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.337,ppm (mg/L),14.691,°C,1028,hPa,Humid,0,0,,0,30.043,48384,49010.95,7,2500,#N/A
6140,2008-08-20 15:48,17.95,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.346,ppm (mg/L),14.66,°C,1028,hPa,Humid,0,0,,0,30.045,48381,49011.68,7,2500,#N/A
6144,2008-08-20 15:48,18,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.348,ppm (mg/L),14.672,°C,1028,hPa,Humid,0,0,,0,30.037,48381,49013.22,7,2500,#N/A
6148,2008-08-20 15:48,18.05,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.35,ppm (mg/L),14.666,°C,1028,hPa,Humid,0,0,,0,30.037,48379,49011.12,7,2500,#N/A
6152,2008-08-20 15:48,18.1,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.349,ppm (mg/L),14.66,°C,1028,hPa,Humid,0,0,,0,30.04,48379,49010.75,7,2500,#N/A
6156,2008-08-20 15:48,18.15,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.343,ppm (mg/L),14.678,°C,1028,hPa,Humid,0,0,,0,30.041,48376,49015.93,7,2500,#N/A
6160,2008-08-20 15:48,18.2,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.342,ppm (mg/L),14.672,°C,1028,hPa,Humid,0,0,,0,30.044,48376,49016.16,7,2500,#N/A
6164,2008-08-20 15:48,18.25,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.348,ppm (mg/L),14.666,°C,1028,hPa,Humid,0,0,,0,30.039,48377,49011.69,7,2500,#N/A
6168,2008-08-20 15:48,18.3,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.358,ppm (mg/L),14.629,°C,1028,hPa,Humid,0,0,,0,30.041,48381,49009.3,7,2500,#N/A
6172,2008-08-20 15:48,18.35,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.35,ppm (mg/L),14.66,°C,1028,hPa,Humid,0,0,,0,30.039,48377,49005.53,7,2500,#N/A
6176,2008-08-20 15:49,18.4,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.348,ppm (mg/L),14.672,°C,1028,hPa,Humid,0,0,,0,30.036,48377,49010.13,7,2500,#N/A
6180,2008-08-20 15:49,18.45,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.344,ppm (mg/L),14.666,°C,1028,hPa,Humid,0,0,,0,30.044,48377,49014.99,7,2500,#N/A
6184,2008-08-20 15:49,18.5,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.345,ppm (mg/L),14.678,°C,1028,hPa,Humid,0,0,,0,30.038,48376,49010.3,7,2500,#N/A
6188,2008-08-20 15:49,18.55,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.349,ppm (mg/L),14.648,°C,1028,hPa,Humid,0,0,,0,30.046,48375,49010.84,7,2500,#N/A
6192,2008-08-20 15:49,18.599,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.354,ppm (mg/L),14.654,°C,1028,hPa,Humid,0,0,,0,30.037,48378,49017.59,7,2500,#N/A
6196,2008-08-20 15:49,18.65,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.354,ppm (mg/L),14.648,°C,1028,hPa,Humid,0,0,,0,30.039,48374,49016.19,7,2500,#N/A
6200,2008-08-20 15:49,18.7,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.347,ppm (mg/L),14.654,°C,1028,hPa,Humid,0,0,,0,30.046,48380,49010.05,7,2500,#N/A
6204,2008-08-20 15:49,18.749,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.349,ppm (mg/L),14.66,°C,1028,hPa,Humid,0,0,,0,30.04,48377,49017.84,7,2500,#N/A
6208,2008-08-20 15:49,18.8,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.355,ppm (mg/L),14.641,°C,1028,hPa,Humid,0,0,,0,30.04,48377,49013.72,7,2500,#N/A
6212,2008-08-20 15:49,18.85,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.367,ppm (mg/L),14.604,°C,1028,hPa,Humid,0,0,,0,30.04,48374,49012.53,7,2500,#N/A
6216,2008-08-20 15:49,18.9,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.364,ppm (mg/L),14.623,°C,1028,hPa,Humid,0,0,,0,30.036,48375,49011.05,7,2500,#N/A
6220,2008-08-20 15:49,18.95,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.369,ppm (mg/L),14.598,°C,1028,hPa,Humid,0,0,,0,30.04,48375,49015.37,7,2500,#N/A
6224,2008-08-20 15:49,19,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.359,ppm (mg/L),14.623,°C,1028,hPa,Humid,0,0,,0,30.043,48375,49015.77,7,2500,#N/A
6228,2008-08-20 15:49,19.05,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.362,ppm (mg/L),14.623,°C,1028,hPa,Humid,0,0,,0,30.039,48372,49011.91,7,2500,#N/A
6232,2008-08-20 15:49,19.1,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.37,ppm (mg/L),14.592,°C,1028,hPa,Humid,0,0,,0,30.041,48368,49017.27,7,2500,#N/A
6236,2008-08-20 15:49,19.15,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.37,ppm (mg/L),14.592,°C,1028,hPa,Humid,0,0,,0,30.042,48371,49013.29,7,2500,#N/A
6240,2008-08-20 15:49,19.2,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.362,ppm (mg/L),14.611,°C,1028,hPa,Humid,0,0,,0,30.044,48378,49009.53,7,2500,#N/A
6244,2008-08-20 15:49,19.25,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.358,ppm (mg/L),14.635,°C,1028,hPa,Humid,0,0,,0,30.039,48375,49004.23,7,2500,#N/A
6248,2008-08-20 15:49,19.3,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.342,ppm (mg/L),14.672,°C,1028,hPa,Humid,0,0,,0,30.044,48371,49015.02,7,2500,#N/A
6252,2008-08-20 15:49,19.35,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.348,ppm (mg/L),14.66,°C,1028,hPa,Humid,0,0,,0,30.042,48376,49009.83,7,2500,#N/A
6256,2008-08-20 15:50,19.4,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.359,ppm (mg/L),14.641,°C,1028,hPa,Humid,0,0,,0,30.035,48372,49007.98,7,2500,#N/A
6260,2008-08-20 15:50,19.45,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.36,ppm (mg/L),14.617,°C,1028,hPa,Humid,0,0,,0,30.044,48375,49007.46,7,2500,#N/A
6264,2008-08-20 15:50,19.5,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.363,ppm (mg/L),14.617,°C,1028,hPa,Humid,0,0,,0,30.04,48372,49011.27,7,2500,#N/A
6268,2008-08-20 15:50,19.549,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.367,ppm (mg/L),14.629,°C,1028,hPa,Humid,0,0,,0,30.03,48372,49008.45,7,2500,#N/A
6272,2008-08-20 15:50,19.6,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.358,ppm (mg/L),14.648,°C,1028,hPa,Humid,0,0,,0,30.033,48372,49012.94,7,2500,#N/A
6276,2008-08-20 15:50,19.65,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.367,ppm (mg/L),14.611,°C,1028,hPa,Humid,0,0,,0,30.038,48374,49010.18,7,2500,#N/A
6280,2008-08-20 15:50,19.699,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.361,ppm (mg/L),14.629,°C,1028,hPa,Humid,0,0,,0,30.037,48373,49006.74,7,2500,#N/A
6284,2008-08-20 15:50,19.75,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.355,ppm (mg/L),14.635,°C,1028,hPa,Humid,0,0,,0,30.043,48370,49007.65,7,2500,#N/A
6288,2008-08-20 15:50,19.8,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.354,ppm (mg/L),14.641,°C,1028,hPa,Humid,0,0,,0,30.041,48372,49007.36,7,2500,#N/A
6292,2008-08-20 15:50,19.849,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.366,ppm (mg/L),14.623,°C,1028,hPa,Humid,0,0,,0,30.033,48374,49011.33,7,2500,#N/A
6296,2008-08-20 15:50,19.9,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.368,ppm (mg/L),14.623,°C,1028,hPa,Humid,0,0,,0,30.031,48367,49011.98,7,2500,#N/A
6300,2008-08-20 15:50,19.95,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.366,ppm (mg/L),14.604,°C,1028,hPa,Humid,0,0,,0,30.042,48375,49012.45,7,2500,#N/A
6304,2008-08-20 15:50,20,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.364,ppm (mg/L),14.611,°C,1028,hPa,Humid,0,0,,0,30.042,48372,49008.59,7,2500,#N/A
6308,2008-08-20 15:50,20.05,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.358,ppm (mg/L),14.629,°C,1028,hPa,Humid,0,0,,0,30.041,48373,49005.15,7,2500,#N/A
6312,2008-08-20 15:50,20.099,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.356,ppm (mg/L),14.635,°C,1028,hPa,Humid,0,0,,0,30.041,48370,49007.33,7,2500,#N/A
6316,2008-08-20 15:50,20.15,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.371,ppm (mg/L),14.598,°C,1028,hPa,Humid,0,0,,0,30.038,48373,49015.3,7,2500,#N/A
6320,2008-08-20 15:50,20.2,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.372,ppm (mg/L),14.604,°C,1028,hPa,Humid,0,0,,0,30.033,48362,49012.22,7,2500,#N/A
6324,2008-08-20 15:50,20.25,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.378,ppm (mg/L),14.567,°C,1028,hPa,Humid,0,0,,0,30.042,48369,49009.24,7,2500,#N/A
6328,2008-08-20 15:50,20.3,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.364,ppm (mg/L),14.611,°C,1028,hPa,Humid,0,0,,0,30.041,48368,49008.21,7,2500,#N/A
6332,2008-08-20 15:50,20.349,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.371,ppm (mg/L),14.604,°C,1028,hPa,Humid,0,0,,0,30.035,48371,49008.58,7,2500,#N/A
6336,2008-08-20 15:51,20.4,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.36,ppm (mg/L),14.623,°C,1028,hPa,Humid,0,0,,0,30.042,48371,49008.04,7,2500,#N/A
6340,2008-08-20 15:51,20.45,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.355,ppm (mg/L),14.635,°C,1028,hPa,Humid,0,0,,0,30.043,48365,49008.32,7,2500,#N/A
6344,2008-08-20 15:51,20.499,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.365,ppm (mg/L),14.617,°C,1028,hPa,Humid,0,0,,0,30.037,48374,49007.17,7,2500,#N/A
6348,2008-08-20 15:51,20.55,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.353,ppm (mg/L),14.635,°C,1028,hPa,Humid,0,0,,0,30.046,48367,49008.99,7,2500,#N/A
6352,2008-08-20 15:51,20.6,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.368,ppm (mg/L),14.617,°C,1028,hPa,Humid,0,0,,0,30.034,48371,49008.84,7,2500,#N/A
6356,2008-08-20 15:51,20.649,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.359,ppm (mg/L),14.635,°C,1028,hPa,Humid,0,0,,0,30.037,48371,49009.95,7,2500,#N/A
6360,2008-08-20 15:51,20.7,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.367,ppm (mg/L),14.611,°C,1028,hPa,Humid,0,0,,0,30.037,48366,49009.52,7,2500,#N/A
6364,2008-08-20 15:51,20.75,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.365,ppm (mg/L),14.617,°C,1028,hPa,Humid,0,0,,0,30.037,48366,49006.29,7,2500,#N/A
6368,2008-08-20 15:51,20.799,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.361,ppm (mg/L),14.629,°C,1028,hPa,Humid,0,0,,0,30.037,48366,49007.72,7,2500,#N/A
6372,2008-08-20 15:51,20.85,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.371,ppm (mg/L),14.604,°C,1028,hPa,Humid,0,0,,0,30.035,48367,49011.55,7,2500,#N/A
6376,2008-08-20 15:51,20.9,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.374,ppm (mg/L),14.592,°C,1028,hPa,Humid,0,0,,0,30.036,48365,49008.14,7,2500,#N/A
6380,2008-08-20 15:51,20.949,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.367,ppm (mg/L),14.617,°C,1028,hPa,Humid,0,0,,0,30.035,48369,49012.76,7,2500,#N/A
6384,2008-08-20 15:51,21,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.369,ppm (mg/L),14.586,°C,1028,hPa,Humid,0,0,,0,30.045,48364,49010.32,7,2500,#N/A
6388,2008-08-20 15:51,21.05,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.373,ppm (mg/L),14.592,°C,1028,hPa,Humid,0,0,,0,30.037,48366,49012.76,7,2500,#N/A
6392,2008-08-20 15:51,21.1,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.378,ppm (mg/L),14.58,°C,1028,hPa,Humid,0,0,,0,30.036,48366,49015.98,7,2500,#N/A
6396,2008-08-20 15:51,21.15,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.376,ppm (mg/L),14.58,°C,1028,hPa,Humid,0,0,,0,30.039,48364,49011.08,7,2500,#N/A
6400,2008-08-20 15:51,21.2,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.372,ppm (mg/L),14.586,°C,1028,hPa,Humid,0,0,,0,30.042,48368,49014,7,2500,#N/A
6404,2008-08-20 15:51,21.25,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.368,ppm (mg/L),14.598,°C,1028,hPa,Humid,0,0,,0,30.041,48367,49008.73,7,2500,#N/A
6408,2008-08-20 15:51,21.3,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.375,ppm (mg/L),14.586,°C,1028,hPa,Humid,0,0,,0,30.038,48373,49000.93,7,2500,#N/A
6412,2008-08-20 15:51,21.35,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.374,ppm (mg/L),14.586,°C,1028,hPa,Humid,0,0,,0,30.039,48369,49006.23,7,2500,#N/A
6416,2008-08-20 15:52,21.4,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.37,ppm (mg/L),14.611,°C,1028,hPa,Humid,0,0,,0,30.034,48363,49013.51,7,2500,#N/A
6420,2008-08-20 15:52,21.45,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.38,ppm (mg/L),14.58,°C,1028,hPa,Humid,0,0,,0,30.033,48369,49013.38,7,2500,#N/A
6424,2008-08-20 15:52,21.5,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.369,ppm (mg/L),14.604,°C,1028,hPa,Humid,0,0,,0,30.038,48372,49009.63,7,2500,#N/A
6428,2008-08-20 15:52,21.55,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.382,ppm (mg/L),14.567,°C,1028,hPa,Humid,0,0,,0,30.036,48368,49010.77,7,2500,#N/A
6432,2008-08-20 15:52,21.6,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.389,ppm (mg/L),14.561,°C,1028,hPa,Humid,0,0,,0,30.029,48375,49014.9,7,2500,#N/A
6436,2008-08-20 15:52,21.649,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.373,ppm (mg/L),14.586,°C,1028,hPa,Humid,0,0,,0,30.04,48366,49009.98,7,2500,#N/A
6440,2008-08-20 15:52,21.7,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.368,ppm (mg/L),14.604,°C,1028,hPa,Humid,0,0,,0,30.039,48374,49007.72,7,2500,#N/A
6444,2008-08-20 15:52,21.75,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.36,ppm (mg/L),14.611,°C,1028,hPa,Humid,0,0,,0,30.047,48373,49007.7,7,2500,#N/A
6448,2008-08-20 15:52,21.8,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.356,ppm (mg/L),14.641,°C,1028,hPa,Humid,0,0,,0,30.039,48369,49006.8,7,2500,#N/A
6452,2008-08-20 15:52,21.85,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.362,ppm (mg/L),14.617,°C,1028,hPa,Humid,0,0,,0,30.041,48363,49014.01,7,2500,#N/A
6456,2008-08-20 15:52,21.9,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.351,ppm (mg/L),14.654,°C,1028,hPa,Humid,0,0,,0,30.041,48371,49013.33,7,2500,#N/A
