Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Error Code,Phase [°],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
3,8-8-20 13:37:17,0.000,Sensor4 (PSt3),8-8-20 13:27:45,default,81.540,%a.s.,13.205,°C,1028.000,hPa,Humid,0,0,,0,30.277,47811,45622.20,7.00,2500.00,#N/A
7,8-8-20 13:37:20,0.051,Sensor4 (PSt3),8-8-20 13:27:45,default,81.551,%a.s.,13.223,°C,1028.000,hPa,Humid,0,0,,0,30.272,47816,45623.15,7.00,2500.00,#N/A
11,8-8-20 13:37:23,0.100,Sensor4 (PSt3),8-8-20 13:27:45,default,81.583,%a.s.,13.205,°C,1028.000,hPa,Humid,0,0,,0,30.271,47821,45623.47,7.00,2500.00,#N/A
15,8-8-20 13:37:26,0.150,Sensor4 (PSt3),8-8-20 13:27:45,default,81.475,%a.s.,13.235,°C,1028.000,hPa,Humid,0,0,,0,30.280,47821,45615.37,7.00,2500.00,#N/A
19,8-8-20 13:37:29,0.200,Sensor4 (PSt3),8-8-20 13:27:45,default,81.517,%a.s.,13.211,°C,1028.000,hPa,Humid,0,0,,0,30.279,47817,45614.35,7.00,2500.00,#N/A
23,8-8-20 13:37:32,0.250,Sensor4 (PSt3),8-8-20 13:27:45,default,81.473,%a.s.,13.248,°C,1028.000,hPa,Humid,0,0,,0,30.278,47809,45619.21,7.00,2500.00,#N/A
27,8-8-20 13:37:35,0.300,Sensor4 (PSt3),8-8-20 13:27:45,default,81.584,%a.s.,13.198,°C,1028.000,hPa,Humid,0,0,,0,30.272,47818,45614.76,7.00,2500.00,#N/A
31,8-8-20 13:37:38,0.350,Sensor4 (PSt3),8-8-20 13:27:45,default,81.466,%a.s.,13.248,°C,1028.000,hPa,Humid,0,0,,0,30.279,47808,45619.90,7.00,2500.00,#N/A
35,8-8-20 13:37:41,0.400,Sensor4 (PSt3),8-8-20 13:27:45,default,81.637,%a.s.,13.192,°C,1028.000,hPa,Humid,0,0,,0,30.266,47803,45620.93,7.00,2500.00,#N/A
39,8-8-20 13:37:44,0.450,Sensor4 (PSt3),8-8-20 13:27:45,default,81.557,%a.s.,13.192,°C,1028.000,hPa,Humid,0,0,,0,30.277,47808,45616.41,7.00,2500.00,#N/A
43,8-8-20 13:37:47,0.501,Sensor4 (PSt3),8-8-20 13:27:45,default,81.561,%a.s.,13.205,°C,1028.000,hPa,Humid,0,0,,0,30.274,47803,45616.07,7.00,2500.00,#N/A
47,8-8-20 13:37:50,0.550,Sensor4 (PSt3),8-8-20 13:27:45,default,81.567,%a.s.,13.211,°C,1028.000,hPa,Humid,0,0,,0,30.272,47799,45617.37,7.00,2500.00,#N/A
51,8-8-20 13:37:53,0.600,Sensor4 (PSt3),8-8-20 13:27:45,default,81.552,%a.s.,13.217,°C,1028.000,hPa,Humid,0,0,,0,30.273,47801,45614.20,7.00,2500.00,#N/A
55,8-8-20 13:37:56,0.650,Sensor4 (PSt3),8-8-20 13:27:45,default,81.549,%a.s.,13.229,°C,1028.000,hPa,Humid,0,0,,0,30.271,47809,45615.95,7.00,2500.00,#N/A
59,8-8-20 13:37:59,0.700,Sensor4 (PSt3),8-8-20 13:27:45,default,81.547,%a.s.,13.205,°C,1028.000,hPa,Humid,0,0,,0,30.276,47805,45614.33,7.00,2500.00,#N/A
63,8-8-20 13:38:02,0.750,Sensor4 (PSt3),8-8-20 13:27:45,default,81.624,%a.s.,13.217,°C,1028.000,hPa,Humid,0,0,,0,30.263,47807,45614.20,7.00,2500.00,#N/A
67,8-8-20 13:38:05,0.801,Sensor4 (PSt3),8-8-20 13:27:45,default,81.505,%a.s.,13.235,°C,1028.000,hPa,Humid,0,0,,0,30.276,47806,45610.48,7.00,2500.00,#N/A
71,8-8-20 13:38:08,0.850,Sensor4 (PSt3),8-8-20 13:27:45,default,81.580,%a.s.,13.223,°C,1028.000,hPa,Humid,0,0,,0,30.268,47807,45615.08,7.00,2500.00,#N/A
