PreSens Measurement Studio 2,,,,,,,,,,,,,,,,,,,,,,,
Id,Date,delta_t,Time_Unit,Sensor,Calibration,User,Value,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Error Code,Phase [°],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
4749,2008-08-20 15:31,0.6,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.259,ppm (mg/L),14.567,°C,1028,hPa,Humid,0,0,,0,30.201,52462,48748.37,6,2500,#N/A
4753,2008-08-20 15:31,0.65,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.254,ppm (mg/L),14.567,°C,1028,hPa,Humid,0,0,,0,30.209,52466,48750.67,6,2500,#N/A
4757,2008-08-20 15:31,0.7,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.254,ppm (mg/L),14.586,°C,1028,hPa,Humid,0,0,,0,30.2,52460,48752.63,6,2500,#N/A
4761,2008-08-20 15:31,0.749,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.257,ppm (mg/L),14.58,°C,1028,hPa,Humid,0,0,,0,30.199,52458,48750.76,6,2500,#N/A
4765,2008-08-20 15:31,0.8,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.246,ppm (mg/L),14.586,°C,1028,hPa,Humid,0,0,,0,30.211,52448,48738.01,6,2500,#N/A
4769,2008-08-20 15:31,0.85,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.26,ppm (mg/L),14.555,°C,1028,hPa,Humid,0,0,,0,30.206,52445,48734.46,6,2500,#N/A
4773,2008-08-20 15:31,0.899,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.262,ppm (mg/L),14.549,°C,1028,hPa,Humid,0,0,,0,30.205,52440,48737.22,6,2500,#N/A
4777,2008-08-20 15:31,0.95,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.259,ppm (mg/L),14.574,°C,1028,hPa,Humid,0,0,,0,30.199,52447,48744.23,6,2500,#N/A
4781,2008-08-20 15:31,1,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.256,ppm (mg/L),14.58,°C,1028,hPa,Humid,0,0,,0,30.2,52449,48738.16,6,2500,#N/A
4785,2008-08-20 15:31,1.049,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.26,ppm (mg/L),14.567,°C,1028,hPa,Humid,0,0,,0,30.2,52444,48743.83,6,2500,#N/A
4789,2008-08-20 15:31,1.1,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.256,ppm (mg/L),14.598,°C,1028,hPa,Humid,0,0,,0,30.192,52445,48739.83,6,2500,#N/A
4793,2008-08-20 15:31,1.15,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.257,ppm (mg/L),14.586,°C,1028,hPa,Humid,0,0,,0,30.196,52438,48740.43,6,2500,#N/A
4797,2008-08-20 15:31,1.2,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.253,ppm (mg/L),14.592,°C,1028,hPa,Humid,0,0,,0,30.199,52437,48736.76,6,2500,#N/A
4801,2008-08-20 15:31,1.25,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.241,ppm (mg/L),14.611,°C,1028,hPa,Humid,0,0,,0,30.207,52436,48738.19,6,2500,#N/A
4805,2008-08-20 15:31,1.299,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.255,ppm (mg/L),14.58,°C,1028,hPa,Humid,0,0,,0,30.202,52437,48734.08,6,2500,#N/A
4809,2008-08-20 15:31,1.35,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.254,ppm (mg/L),14.592,°C,1028,hPa,Humid,0,0,,0,30.197,52437,48741.76,6,2500,#N/A
4813,2008-08-20 15:32,1.4,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.243,ppm (mg/L),14.629,°C,1028,hPa,Humid,0,0,,0,30.196,52438,48736.83,6,2500,#N/A
4817,2008-08-20 15:32,1.449,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.263,ppm (mg/L),14.58,°C,1028,hPa,Humid,0,0,,0,30.191,52438,48738.84,6,2500,#N/A
4821,2008-08-20 15:32,1.5,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.249,ppm (mg/L),14.598,°C,1028,hPa,Humid,0,0,,0,30.202,52434,48736.73,6,2500,#N/A
4825,2008-08-20 15:32,1.55,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.256,ppm (mg/L),14.586,°C,1028,hPa,Humid,0,0,,0,30.198,52429,48737.11,6,2500,#N/A
4829,2008-08-20 15:32,1.6,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.253,ppm (mg/L),14.592,°C,1028,hPa,Humid,0,0,,0,30.199,52432,48738.13,6,2500,#N/A
4833,2008-08-20 15:32,1.65,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.267,ppm (mg/L),14.549,°C,1028,hPa,Humid,0,0,,0,30.199,52443,48733.17,6,2500,#N/A
4837,2008-08-20 15:32,1.699,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.254,ppm (mg/L),14.604,°C,1028,hPa,Humid,0,0,,0,30.193,52435,48736.63,6,2500,#N/A
4841,2008-08-20 15:32,1.75,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.256,ppm (mg/L),14.574,°C,1028,hPa,Humid,0,0,,0,30.203,52435,48732.79,6,2500,#N/A
4845,2008-08-20 15:32,1.8,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.246,ppm (mg/L),14.604,°C,1028,hPa,Humid,0,0,,0,30.203,52435,48735.22,6,2500,#N/A
4849,2008-08-20 15:32,1.849,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.259,ppm (mg/L),14.586,°C,1028,hPa,Humid,0,0,,0,30.194,52436,48733.51,6,2500,#N/A
4853,2008-08-20 15:32,1.9,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.255,ppm (mg/L),14.611,°C,1028,hPa,Humid,0,0,,0,30.188,52437,48739.57,6,2500,#N/A
4857,2008-08-20 15:32,1.95,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.248,ppm (mg/L),14.598,°C,1028,hPa,Humid,0,0,,0,30.203,52432,48736.55,6,2500,#N/A
4861,2008-08-20 15:32,1.999,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.253,ppm (mg/L),14.598,°C,1028,hPa,Humid,0,0,,0,30.197,52429,48738.49,6,2500,#N/A
4865,2008-08-20 15:32,2.05,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.254,ppm (mg/L),14.604,°C,1028,hPa,Humid,0,0,,0,30.193,52434,48733.64,6,2500,#N/A
4869,2008-08-20 15:32,2.1,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.255,ppm (mg/L),14.598,°C,1028,hPa,Humid,0,0,,0,30.193,52429,48733.65,6,2500,#N/A
4873,2008-08-20 15:32,2.15,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.262,ppm (mg/L),14.586,°C,1028,hPa,Humid,0,0,,0,30.189,52426,48738.22,6,2500,#N/A
4877,2008-08-20 15:32,2.2,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.254,ppm (mg/L),14.598,°C,1028,hPa,Humid,0,0,,0,30.195,52434,48737.52,6,2500,#N/A
4881,2008-08-20 15:32,2.25,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.245,ppm (mg/L),14.623,°C,1028,hPa,Humid,0,0,,0,30.196,52428,48735.16,6,2500,#N/A
4885,2008-08-20 15:32,2.3,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.239,ppm (mg/L),14.629,°C,1028,hPa,Humid,0,0,,0,30.202,52432,48731.02,6,2500,#N/A
4889,2008-08-20 15:32,2.35,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.239,ppm (mg/L),14.635,°C,1028,hPa,Humid,0,0,,0,30.199,52429,48738.02,6,2500,#N/A
4893,2008-08-20 15:33,2.4,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.241,ppm (mg/L),14.635,°C,1028,hPa,Humid,0,0,,0,30.197,52429,48737.7,6,2500,#N/A
4897,2008-08-20 15:33,2.45,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.239,ppm (mg/L),14.648,°C,1028,hPa,Humid,0,0,,0,30.194,52430,48734.47,6,2500,#N/A
4901,2008-08-20 15:33,2.5,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.235,ppm (mg/L),14.654,°C,1028,hPa,Humid,0,0,,0,30.197,52430,48737.6,6,2500,#N/A
4905,2008-08-20 15:33,2.55,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.238,ppm (mg/L),14.629,°C,1028,hPa,Humid,0,0,,0,30.204,52430,48734.05,6,2500,#N/A
4909,2008-08-20 15:33,2.6,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.249,ppm (mg/L),14.611,°C,1028,hPa,Humid,0,0,,0,30.197,52432,48733.41,6,2500,#N/A
4913,2008-08-20 15:33,2.65,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.249,ppm (mg/L),14.611,°C,1028,hPa,Humid,0,0,,0,30.197,52437,48733.06,6,2500,#N/A
4917,2008-08-20 15:33,2.7,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.246,ppm (mg/L),14.617,°C,1028,hPa,Humid,0,0,,0,30.198,52423,48731.08,6,2500,#N/A
4921,2008-08-20 15:33,2.749,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.256,ppm (mg/L),14.611,°C,1028,hPa,Humid,0,0,,0,30.187,52430,48735.06,6,2500,#N/A
4925,2008-08-20 15:33,2.8,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.242,ppm (mg/L),14.635,°C,1028,hPa,Humid,0,0,,0,30.195,52427,48736.5,6,2500,#N/A
4929,2008-08-20 15:33,2.85,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.255,ppm (mg/L),14.598,°C,1028,hPa,Humid,0,0,,0,30.194,52427,48730.35,6,2500,#N/A
4933,2008-08-20 15:33,2.899,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.25,ppm (mg/L),14.623,°C,1028,hPa,Humid,0,0,,0,30.19,52429,48733.19,6,2500,#N/A
4937,2008-08-20 15:33,2.95,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.253,ppm (mg/L),14.617,°C,1028,hPa,Humid,0,0,,0,30.189,52425,48730.35,6,2500,#N/A
4941,2008-08-20 15:33,3,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.245,ppm (mg/L),14.623,°C,1028,hPa,Humid,0,0,,0,30.196,52425,48727.36,6,2500,#N/A
4945,2008-08-20 15:33,3.049,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.252,ppm (mg/L),14.611,°C,1028,hPa,Humid,0,0,,0,30.192,52423,48729.95,6,2500,#N/A
4949,2008-08-20 15:33,3.1,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.239,ppm (mg/L),14.654,°C,1028,hPa,Humid,0,0,,0,30.192,52425,48730.43,6,2500,#N/A
4953,2008-08-20 15:33,3.15,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.246,ppm (mg/L),14.629,°C,1028,hPa,Humid,0,0,,0,30.192,52425,48734.42,6,2500,#N/A
4957,2008-08-20 15:33,3.199,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.249,ppm (mg/L),14.629,°C,1028,hPa,Humid,0,0,,0,30.189,52420,48734.75,6,2500,#N/A
4961,2008-08-20 15:33,3.25,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.242,ppm (mg/L),14.623,°C,1028,hPa,Humid,0,0,,0,30.2,52426,48729.77,6,2500,#N/A
4965,2008-08-20 15:33,3.3,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.246,ppm (mg/L),14.629,°C,1028,hPa,Humid,0,0,,0,30.192,52424,48729.45,6,2500,#N/A
4969,2008-08-20 15:33,3.349,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.241,ppm (mg/L),14.648,°C,1028,hPa,Humid,0,0,,0,30.191,52421,48732.28,6,2500,#N/A
4973,2008-08-20 15:34,3.4,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.238,ppm (mg/L),14.641,°C,1028,hPa,Humid,0,0,,0,30.198,52426,48733.33,6,2500,#N/A
4977,2008-08-20 15:34,3.45,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.236,ppm (mg/L),14.666,°C,1028,hPa,Humid,0,0,,0,30.19,52422,48728.17,6,2500,#N/A
4981,2008-08-20 15:34,3.5,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.246,ppm (mg/L),14.623,°C,1028,hPa,Humid,0,0,,0,30.195,52423,48724.07,6,2500,#N/A
4985,2008-08-20 15:34,3.55,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.236,ppm (mg/L),14.66,°C,1028,hPa,Humid,0,0,,0,30.193,52422,48739.12,6,2500,#N/A
4989,2008-08-20 15:34,3.6,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.241,ppm (mg/L),14.654,°C,1028,hPa,Humid,0,0,,0,30.189,52424,48734.08,6,2500,#N/A
4993,2008-08-20 15:34,3.65,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.239,ppm (mg/L),14.672,°C,1028,hPa,Humid,0,0,,0,30.183,52424,48733.14,6,2500,#N/A
4997,2008-08-20 15:34,3.7,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.232,ppm (mg/L),14.66,°C,1028,hPa,Humid,0,0,,0,30.198,52418,48735.21,6,2500,#N/A
5001,2008-08-20 15:34,3.749,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.233,ppm (mg/L),14.66,°C,1028,hPa,Humid,0,0,,0,30.197,52422,48728.93,6,2500,#N/A
5005,2008-08-20 15:34,3.8,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.24,ppm (mg/L),14.654,°C,1028,hPa,Humid,0,0,,0,30.19,52421,48729.21,6,2500,#N/A
5009,2008-08-20 15:34,3.85,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.242,ppm (mg/L),14.641,°C,1028,hPa,Humid,0,0,,0,30.193,52418,48725.34,6,2500,#N/A
5013,2008-08-20 15:34,3.899,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.252,ppm (mg/L),14.623,°C,1028,hPa,Humid,0,0,,0,30.187,52422,48730.16,6,2500,#N/A
5017,2008-08-20 15:34,3.95,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.242,ppm (mg/L),14.648,°C,1028,hPa,Humid,0,0,,0,30.19,52424,48729.37,6,2500,#N/A
5021,2008-08-20 15:34,4,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.228,ppm (mg/L),14.685,°C,1028,hPa,Humid,0,0,,0,30.193,52418,48730.11,6,2500,#N/A
5025,2008-08-20 15:34,4.049,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.233,ppm (mg/L),14.672,°C,1028,hPa,Humid,0,0,,0,30.191,52417,48733.19,6,2500,#N/A
5029,2008-08-20 15:34,4.1,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.229,ppm (mg/L),14.66,°C,1028,hPa,Humid,0,0,,0,30.203,52414,48732.8,6,2500,#N/A
5033,2008-08-20 15:34,4.15,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.24,ppm (mg/L),14.648,°C,1028,hPa,Humid,0,0,,0,30.193,52416,48731.34,6,2500,#N/A
5037,2008-08-20 15:34,4.2,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.229,ppm (mg/L),14.678,°C,1028,hPa,Humid,0,0,,0,30.195,52416,48730.87,6,2500,#N/A
5041,2008-08-20 15:34,4.25,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.242,ppm (mg/L),14.66,°C,1028,hPa,Humid,0,0,,0,30.184,52413,48732.91,6,2500,#N/A
5045,2008-08-20 15:34,4.3,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.239,ppm (mg/L),14.666,°C,1028,hPa,Humid,0,0,,0,30.186,52414,48730.66,6,2500,#N/A
5049,2008-08-20 15:34,4.349,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.243,ppm (mg/L),14.648,°C,1028,hPa,Humid,0,0,,0,30.188,52412,48727.82,6,2500,#N/A
5053,2008-08-20 15:35,4.4,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.235,ppm (mg/L),14.666,°C,1028,hPa,Humid,0,0,,0,30.192,52420,48734.73,6,2500,#N/A
5057,2008-08-20 15:35,4.45,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.242,ppm (mg/L),14.654,°C,1028,hPa,Humid,0,0,,0,30.188,52418,48734.93,6,2500,#N/A
5061,2008-08-20 15:35,4.499,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.23,ppm (mg/L),14.697,°C,1028,hPa,Humid,0,0,,0,30.185,52413,48730.1,6,2500,#N/A
5065,2008-08-20 15:35,4.55,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.233,ppm (mg/L),14.678,°C,1028,hPa,Humid,0,0,,0,30.189,52415,48727.19,6,2500,#N/A
5069,2008-08-20 15:35,4.6,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.233,ppm (mg/L),14.678,°C,1028,hPa,Humid,0,0,,0,30.189,52412,48728.6,6,2500,#N/A
5073,2008-08-20 15:35,4.65,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.221,ppm (mg/L),14.709,°C,1028,hPa,Humid,0,0,,0,30.192,52413,48730.87,6,2500,#N/A
5077,2008-08-20 15:35,4.7,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.235,ppm (mg/L),14.685,°C,1028,hPa,Humid,0,0,,0,30.184,52406,48722.44,6,2500,#N/A
5081,2008-08-20 15:35,4.75,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.232,ppm (mg/L),14.685,°C,1028,hPa,Humid,0,0,,0,30.188,52415,48727.35,6,2500,#N/A
5085,2008-08-20 15:35,4.8,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.233,ppm (mg/L),14.672,°C,1028,hPa,Humid,0,0,,0,30.192,52416,48725.8,6,2500,#N/A
5089,2008-08-20 15:35,4.85,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.236,ppm (mg/L),14.666,°C,1028,hPa,Humid,0,0,,0,30.19,52411,48729.96,6,2500,#N/A
5093,2008-08-20 15:35,4.9,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.242,ppm (mg/L),14.654,°C,1028,hPa,Humid,0,0,,0,30.187,52411,48730.1,6,2500,#N/A
5097,2008-08-20 15:35,4.95,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.237,ppm (mg/L),14.672,°C,1028,hPa,Humid,0,0,,0,30.186,52407,48730.42,6,2500,#N/A
5101,2008-08-20 15:35,5,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.231,ppm (mg/L),14.691,°C,1028,hPa,Humid,0,0,,0,30.186,52406,48726.59,6,2500,#N/A
5105,2008-08-20 15:35,5.05,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.237,ppm (mg/L),14.678,°C,1028,hPa,Humid,0,0,,0,30.184,52403,48722.85,6,2500,#N/A
5109,2008-08-20 15:35,5.1,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.237,ppm (mg/L),14.685,°C,1028,hPa,Humid,0,0,,0,30.181,52408,48725.07,6,2500,#N/A
5113,2008-08-20 15:35,5.15,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.245,ppm (mg/L),14.654,°C,1028,hPa,Humid,0,0,,0,30.183,52403,48731.69,6,2500,#N/A
5117,2008-08-20 15:35,5.199,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.24,ppm (mg/L),14.672,°C,1028,hPa,Humid,0,0,,0,30.182,52407,48723.69,6,2500,#N/A
5121,2008-08-20 15:35,5.25,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.23,ppm (mg/L),14.691,°C,1028,hPa,Humid,0,0,,0,30.187,52406,48729.38,6,2500,#N/A
5125,2008-08-20 15:35,5.3,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.228,ppm (mg/L),14.697,°C,1028,hPa,Humid,0,0,,0,30.188,52405,48725.67,6,2500,#N/A
5129,2008-08-20 15:35,5.35,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.235,ppm (mg/L),14.685,°C,1028,hPa,Humid,0,0,,0,30.184,52414,48723.88,6,2500,#N/A
5133,2008-08-20 15:36,5.4,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.225,ppm (mg/L),14.697,°C,1028,hPa,Humid,0,0,,0,30.192,52403,48726.43,6,2500,#N/A
5137,2008-08-20 15:36,5.45,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.23,ppm (mg/L),14.709,°C,1028,hPa,Humid,0,0,,0,30.18,52409,48725.05,6,2500,#N/A
5141,2008-08-20 15:36,5.5,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.22,ppm (mg/L),14.715,°C,1028,hPa,Humid,0,0,,0,30.191,52405,48726.63,6,2500,#N/A
5145,2008-08-20 15:36,5.55,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.226,ppm (mg/L),14.709,°C,1028,hPa,Humid,0,0,,0,30.185,52398,48725.07,6,2500,#N/A
5149,2008-08-20 15:36,5.6,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.223,ppm (mg/L),14.715,°C,1028,hPa,Humid,0,0,,0,30.187,52399,48725.88,6,2500,#N/A
5153,2008-08-20 15:36,5.65,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.225,ppm (mg/L),14.709,°C,1028,hPa,Humid,0,0,,0,30.187,52403,48726,6,2500,#N/A
5157,2008-08-20 15:36,5.7,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.21,ppm (mg/L),14.752,°C,1028,hPa,Humid,0,0,,0,30.189,52405,48726.64,6,2500,#N/A
5161,2008-08-20 15:36,5.75,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.224,ppm (mg/L),14.709,°C,1028,hPa,Humid,0,0,,0,30.188,52402,48725.12,6,2500,#N/A
5165,2008-08-20 15:36,5.8,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.235,ppm (mg/L),14.691,°C,1028,hPa,Humid,0,0,,0,30.181,52404,48727.45,6,2500,#N/A
5169,2008-08-20 15:36,5.85,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.228,ppm (mg/L),14.691,°C,1028,hPa,Humid,0,0,,0,30.19,52400,48723.46,6,2500,#N/A
5173,2008-08-20 15:36,5.899,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.234,ppm (mg/L),14.678,°C,1028,hPa,Humid,0,0,,0,30.188,52404,48727.52,6,2500,#N/A
5177,2008-08-20 15:36,5.95,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.229,ppm (mg/L),14.709,°C,1028,hPa,Humid,0,0,,0,30.181,52397,48723.98,6,2500,#N/A
5181,2008-08-20 15:36,6,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.224,ppm (mg/L),14.709,°C,1028,hPa,Humid,0,0,,0,30.188,52394,48723.45,6,2500,#N/A
5185,2008-08-20 15:36,6.05,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.226,ppm (mg/L),14.709,°C,1028,hPa,Humid,0,0,,0,30.185,52394,48729.75,6,2500,#N/A
5189,2008-08-20 15:36,6.099,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.235,ppm (mg/L),14.685,°C,1028,hPa,Humid,0,0,,0,30.183,52401,48722.63,6,2500,#N/A
5193,2008-08-20 15:36,6.15,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.215,ppm (mg/L),14.74,°C,1028,hPa,Humid,0,0,,0,30.187,52400,48722.35,6,2500,#N/A
5197,2008-08-20 15:36,6.2,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.215,ppm (mg/L),14.734,°C,1028,hPa,Humid,0,0,,0,30.19,52399,48724.13,6,2500,#N/A
5201,2008-08-20 15:36,6.249,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.217,ppm (mg/L),14.728,°C,1028,hPa,Humid,0,0,,0,30.189,52392,48721.46,6,2500,#N/A
5205,2008-08-20 15:36,6.3,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.229,ppm (mg/L),14.697,°C,1028,hPa,Humid,0,0,,0,30.187,52399,48722.35,6,2500,#N/A
5209,2008-08-20 15:36,6.35,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.23,ppm (mg/L),14.703,°C,1028,hPa,Humid,0,0,,0,30.183,52402,48720.98,6,2500,#N/A
5213,2008-08-20 15:37,6.4,min,Sensor1 (PSt3),2008-08-20 13:27,default,8.224,ppm (mg/L),14.715,°C,1028,hPa,Humid,0,0,,0,30.185,52397,48722.94,6,2500,#N/A
