Id,Date,Delta T [min],Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Error Code,Phase [°],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
4701,8-8-20 15:30:36,0.000,Sensor1 (PSt3),8-8-20 13:27:12,default,8.254,ppm (mg/L),14.592,°C,1028.000,hPa,Humid,0,0,,0,30.198,52467,48753.85,6.00,2500.00,#N/A
4705,8-8-20 15:30:39,0.050,Sensor1 (PSt3),8-8-20 13:27:12,default,8.254,ppm (mg/L),14.586,°C,1028.000,hPa,Humid,0,0,,0,30.200,52464,48750.55,6.00,2500.00,#N/A
4709,8-8-20 15:30:42,0.099,Sensor1 (PSt3),8-8-20 13:27:12,default,8.265,ppm (mg/L),14.561,°C,1028.000,hPa,Humid,0,0,,0,30.196,52473,48754.23,6.00,2500.00,#N/A
4713,8-8-20 15:30:45,0.150,Sensor1 (PSt3),8-8-20 13:27:12,default,8.265,ppm (mg/L),14.549,°C,1028.000,hPa,Humid,0,0,,0,30.202,52462,48757.48,6.00,2500.00,#N/A
4717,8-8-20 15:30:48,0.200,Sensor1 (PSt3),8-8-20 13:27:12,default,8.259,ppm (mg/L),14.567,°C,1028.000,hPa,Humid,0,0,,0,30.202,52464,48754.92,6.00,2500.00,#N/A
4721,8-8-20 15:30:51,0.250,Sensor1 (PSt3),8-8-20 13:27:12,default,8.259,ppm (mg/L),14.567,°C,1028.000,hPa,Humid,0,0,,0,30.201,52462,48753.56,6.00,2500.00,#N/A
4725,8-8-20 15:30:54,0.300,Sensor1 (PSt3),8-8-20 13:27:12,default,8.255,ppm (mg/L),14.580,°C,1028.000,hPa,Humid,0,0,,0,30.202,52460,48747.69,6.00,2500.00,#N/A
4729,8-8-20 15:30:57,0.350,Sensor1 (PSt3),8-8-20 13:27:12,default,8.254,ppm (mg/L),14.598,°C,1028.000,hPa,Humid,0,0,,0,30.195,52465,48754.50,6.00,2500.00,#N/A
4733,8-8-20 15:31:00,0.399,Sensor1 (PSt3),8-8-20 13:27:12,default,8.247,ppm (mg/L),14.592,°C,1028.000,hPa,Humid,0,0,,0,30.207,52469,48757.48,6.00,2500.00,#N/A
4737,8-8-20 15:31:03,0.450,Sensor1 (PSt3),8-8-20 13:27:12,default,8.255,ppm (mg/L),14.580,°C,1028.000,hPa,Humid,0,0,,0,30.202,52462,48755.97,6.00,2500.00,#N/A
4741,8-8-20 15:31:06,0.499,Sensor1 (PSt3),8-8-20 13:27:12,default,8.255,ppm (mg/L),14.574,°C,1028.000,hPa,Humid,0,0,,0,30.204,52463,48748.63,6.00,2500.00,#N/A
4745,8-8-20 15:31:09,0.550,Sensor1 (PSt3),8-8-20 13:27:12,default,8.252,ppm (mg/L),14.592,°C,1028.000,hPa,Humid,0,0,,0,30.200,52456,48750.09,6.00,2500.00,#N/A
4749,8-8-20 15:31:12,0.600,Sensor1 (PSt3),8-8-20 13:27:12,default,8.259,ppm (mg/L),14.567,°C,1028.000,hPa,Humid,0,0,,0,30.201,52462,48748.37,6.00,2500.00,#N/A
4753,8-8-20 15:31:15,0.650,Sensor1 (PSt3),8-8-20 13:27:12,default,8.254,ppm (mg/L),14.567,°C,1028.000,hPa,Humid,0,0,,0,30.209,52466,48750.67,6.00,2500.00,#N/A
4757,8-8-20 15:31:18,0.700,Sensor1 (PSt3),8-8-20 13:27:12,default,8.254,ppm (mg/L),14.586,°C,1028.000,hPa,Humid,0,0,,0,30.200,52460,48752.63,6.00,2500.00,#N/A
4761,8-8-20 15:31:21,0.749,Sensor1 (PSt3),8-8-20 13:27:12,default,8.257,ppm (mg/L),14.580,°C,1028.000,hPa,Humid,0,0,,0,30.199,52458,48750.76,6.00,2500.00,#N/A
4765,8-8-20 15:31:24,0.800,Sensor1 (PSt3),8-8-20 13:27:12,default,8.246,ppm (mg/L),14.586,°C,1028.000,hPa,Humid,0,0,,0,30.211,52448,48738.01,6.00,2500.00,#N/A
4769,8-8-20 15:31:27,0.850,Sensor1 (PSt3),8-8-20 13:27:12,default,8.260,ppm (mg/L),14.555,°C,1028.000,hPa,Humid,0,0,,0,30.206,52445,48734.46,6.00,2500.00,#N/A
4773,8-8-20 15:31:30,0.899,Sensor1 (PSt3),8-8-20 13:27:12,default,8.262,ppm (mg/L),14.549,°C,1028.000,hPa,Humid,0,0,,0,30.205,52440,48737.22,6.00,2500.00,#N/A
4777,8-8-20 15:31:33,0.950,Sensor1 (PSt3),8-8-20 13:27:12,default,8.259,ppm (mg/L),14.574,°C,1028.000,hPa,Humid,0,0,,0,30.199,52447,48744.23,6.00,2500.00,#N/A
4781,8-8-20 15:31:36,1.000,Sensor1 (PSt3),8-8-20 13:27:12,default,8.256,ppm (mg/L),14.580,°C,1028.000,hPa,Humid,0,0,,0,30.200,52449,48738.16,6.00,2500.00,#N/A
4785,8-8-20 15:31:39,1.049,Sensor1 (PSt3),8-8-20 13:27:12,default,8.260,ppm (mg/L),14.567,°C,1028.000,hPa,Humid,0,0,,0,30.200,52444,48743.83,6.00,2500.00,#N/A
4789,8-8-20 15:31:42,1.100,Sensor1 (PSt3),8-8-20 13:27:12,default,8.256,ppm (mg/L),14.598,°C,1028.000,hPa,Humid,0,0,,0,30.192,52445,48739.83,6.00,2500.00,#N/A
4793,8-8-20 15:31:45,1.150,Sensor1 (PSt3),8-8-20 13:27:12,default,8.257,ppm (mg/L),14.586,°C,1028.000,hPa,Humid,0,0,,0,30.196,52438,48740.43,6.00,2500.00,#N/A
4797,8-8-20 15:31:48,1.200,Sensor1 (PSt3),8-8-20 13:27:12,default,8.253,ppm (mg/L),14.592,°C,1028.000,hPa,Humid,0,0,,0,30.199,52437,48736.76,6.00,2500.00,#N/A
4801,8-8-20 15:31:51,1.250,Sensor1 (PSt3),8-8-20 13:27:12,default,8.241,ppm (mg/L),14.611,°C,1028.000,hPa,Humid,0,0,,0,30.207,52436,48738.19,6.00,2500.00,#N/A
4805,8-8-20 15:31:54,1.299,Sensor1 (PSt3),8-8-20 13:27:12,default,8.255,ppm (mg/L),14.580,°C,1028.000,hPa,Humid,0,0,,0,30.202,52437,48734.08,6.00,2500.00,#N/A
4809,8-8-20 15:31:57,1.350,Sensor1 (PSt3),8-8-20 13:27:12,default,8.254,ppm (mg/L),14.592,°C,1028.000,hPa,Humid,0,0,,0,30.197,52437,48741.76,6.00,2500.00,#N/A
4813,8-8-20 15:32:00,1.400,Sensor1 (PSt3),8-8-20 13:27:12,default,8.243,ppm (mg/L),14.629,°C,1028.000,hPa,Humid,0,0,,0,30.196,52438,48736.83,6.00,2500.00,#N/A
4817,8-8-20 15:32:03,1.449,Sensor1 (PSt3),8-8-20 13:27:12,default,8.263,ppm (mg/L),14.580,°C,1028.000,hPa,Humid,0,0,,0,30.191,52438,48738.84,6.00,2500.00,#N/A
4821,8-8-20 15:32:06,1.500,Sensor1 (PSt3),8-8-20 13:27:12,default,8.249,ppm (mg/L),14.598,°C,1028.000,hPa,Humid,0,0,,0,30.202,52434,48736.73,6.00,2500.00,#N/A
4825,8-8-20 15:32:09,1.550,Sensor1 (PSt3),8-8-20 13:27:12,default,8.256,ppm (mg/L),14.586,°C,1028.000,hPa,Humid,0,0,,0,30.198,52429,48737.11,6.00,2500.00,#N/A
4829,8-8-20 15:32:12,1.600,Sensor1 (PSt3),8-8-20 13:27:12,default,8.253,ppm (mg/L),14.592,°C,1028.000,hPa,Humid,0,0,,0,30.199,52432,48738.13,6.00,2500.00,#N/A
4833,8-8-20 15:32:15,1.650,Sensor1 (PSt3),8-8-20 13:27:12,default,8.267,ppm (mg/L),14.549,°C,1028.000,hPa,Humid,0,0,,0,30.199,52443,48733.17,6.00,2500.00,#N/A
4837,8-8-20 15:32:18,1.699,Sensor1 (PSt3),8-8-20 13:27:12,default,8.254,ppm (mg/L),14.604,°C,1028.000,hPa,Humid,0,0,,0,30.193,52435,48736.63,6.00,2500.00,#N/A
4841,8-8-20 15:32:21,1.750,Sensor1 (PSt3),8-8-20 13:27:12,default,8.256,ppm (mg/L),14.574,°C,1028.000,hPa,Humid,0,0,,0,30.203,52435,48732.79,6.00,2500.00,#N/A
4845,8-8-20 15:32:24,1.800,Sensor1 (PSt3),8-8-20 13:27:12,default,8.246,ppm (mg/L),14.604,°C,1028.000,hPa,Humid,0,0,,0,30.203,52435,48735.22,6.00,2500.00,#N/A
